accession,original_accessions,pubchem_id,smiles_iso,rt,rt_unit,inchikey
LU075982,LU108556;LU108555;LU108554;LU108551;LU108553;LU108552,16231,C1(=C(N=C(C(=N1)Cl)N)N)C(=O)N=C(N)N,9.296,min,XSDQTOBWRPYKKA-UHFFFAOYSA-N
LU029564,LU066654;LU066656;LU066655;LU066651;LU066653;LU066652,16247,CC1=C(C=CC(=C1)OC(=O)NC)N(C)C,14.528,min,IMIDOCRTMDIQIJ-UHFFFAOYSA-N
LU162290,LU020556;LU020554;LU020553,16362,C1CN(CCC1N2C3=CC=CC=C3NC2=O)CCCC(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F,15.869,min,YVUQSNJEYSNKRX-UHFFFAOYSA-N
LU728500,LU051255;LU051253;LU051254;LU051251;LU051256;LU051252,16560,CC(=C)C(=O)NC1=CC(=C(C=C1)Cl)Cl,17.863,min,VCBRBUKGTWLJOB-UHFFFAOYSA-N
LU795723,LU092152;LU092156;LU092155;LU092154;LU092151;LU092153,16562,CN(C)C(=O)NC1=CC=CC(=C1)C(F)(F)F,16.063,min,RZILCCPWPBTYDO-UHFFFAOYSA-N
LU728673,LU078856;LU078851;LU078852;LU078853;LU078855;LU078854,16850,C1=CC=C2C(=C1)C(=O)OC23C4=C(C=C(C=C4)O)OC5=C3C=CC(=C5)O,15.791,min,GNBHRKFJIUUOQI-UHFFFAOYSA-N
LU407804,LU053256;LU053254;LU053255;LU053251;LU053253;LU053252,16854,C1=CC(=C(C=C1NC(=O)N)Cl)Cl,16.458,min,CYESCLHCWJKRKM-UHFFFAOYSA-N
LU996066,LU135555;LU135551;LU135554;LU135553;LU135552;LU135556,17507,C1=CC(=C(C=C1O)S(=O)(=O)O)O,3.325,min,IKQCSJBQLWJEPU-UHFFFAOYSA-N
LU801368,LU033053;LU033051;LU033054;LU033055;LU033052,17520,C1=CC=C2C(=C1)C(=O)NS2,12.815,min,DMSMPAJRVJJAGA-UHFFFAOYSA-N
LU840553,LU083452;LU083455;LU083451;LU083456;LU083454;LU083453,17891,COC(=O)CC1=CC=CC2=CC=CC=C21,16.746,min,YGGXZTQSGNFKPJ-UHFFFAOYSA-N
LU039224,LU106654;LU106655;LU106652;LU106656;LU106651;LU106653,18283,CC1=CN(C(=O)NC1=O)[C@H]2C=C[C@H](O2)CO,8.954,min,XNKLLVCARDGLGL-JGVFFNPUSA-N
LU702165,LU018752;LU018753;LU018751;LU018754,19113,CNC(=O)NC1=CC(=C(C=C1)Cl)Cl,16.759,min,IDQHRQQSSQDLTR-UHFFFAOYSA-N
LU619498,LU096555;LU096554;LU096551;LU096553;LU096552;LU096556,19539,C1=CC=C(C=C1)OC2=CC=CC(=C2)C(=O)O,17.076,min,NXTDJHZGHOFSQG-UHFFFAOYSA-N
LU607504,LU019654;LU019651;LU019655;LU019652;LU019653,19587,CC(C#C)N(C)C(=O)NC1=CC=C(C=C1)Cl,16.55,min,BYYMILHAKOURNM-UHFFFAOYSA-N
LU463278,LU127553;LU127556;LU127554;LU127551;LU127552;LU127555,19756,C1=CC=C2C(=C1)NC(=N2)C3=CC=CO3,11.707,min,UYJUZNLFJAWNEZ-UHFFFAOYSA-N
LU040764,LU026052;LU026053;LU026051;LU026055;LU026056;LU026054,19988,COC1=C(C=C(C(=C1)O)C(=O)C2=CC=CC=C2)S(=O)(=O)O,14.834,min,CXVGEDCSTKKODG-UHFFFAOYSA-N
LU116376,LU134354;LU134353;LU134356;LU134351;LU134352;LU134355,20279,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=C(N=C3N)Cl)CO)O,10.813,min,PTOAARAWEBMLNO-KVQBGUIXSA-N
LU143978,LU031654;LU031651;LU031655;LU031653;LU031652;LU031656,20352,CCCCOC1=CC=C(C=C1)N,17.54,min,UBRIHZOFEJHMIT-UHFFFAOYSA-N
LU616305,LU043751;LU043755;LU043753;LU043754;LU043752;LU043756,20392,COC(=O)C1=CC=CC=C1C(=O)O,13.422,min,FNJSWIPFHMKRAT-UHFFFAOYSA-N
LU803917,LU123852;LU123853;LU123854;LU123855;LU123856;LU123851,20393,CCCCC(CC)COC(=O)C1=CC=CC=C1C(=O)O,19.082,min,DJDSLBVSSOQSLW-UHFFFAOYSA-N
LU874228,LU074653;LU074655;LU074656;LU074651;LU074652;LU074654,20525,COC1=CC(=C(C=C1C=O)OC)OC,17.024,min,IAJBQAYHSQIQRE-UHFFFAOYSA-N
LU043317,LU067353;LU067354;LU067352;LU067351;LU067355,20812,C1=CC(=NC(=C1)Cl)C(=O)O,11.302,min,ZLKMOIHCHCMSFW-UHFFFAOYSA-N
LU957011,LU046952;LU046954;LU046956;LU046955;LU046953;LU046951,20906,C1=CC(=CC(=C1)NC(=O)C2=CC(=CC(=C2O)Br)Br)C(F)(F)F,20.723,min,VYKKDKFTDMVOBU-UHFFFAOYSA-N
LU000789,LU038253;LU038252;LU038251;LU038255;LU038256;LU038254,21322,C1=CC=C(C=C1)C(=O)NOCC(=O)O,11.379,min,WDRGQGLIUAMOOC-UHFFFAOYSA-N
LU746182,LU102755;LU102754;LU102751;LU102753;LU102756;LU102752,21330,CC1=C(S(=O)(=O)CCO1)C(=O)NC2=CC=CC=C2,13.6,min,AMEKQAFGQBKLKX-UHFFFAOYSA-N
LU076541,LU050052;LU050055;LU050051;LU050053;LU050054;LU050056,21387,C1=CC2=C3C(=C1)C=CC4=C(C=CC(=C43)C=C2)O,19.046,min,BIJNHUAPTJVVNQ-UHFFFAOYSA-N
LU489820,LU038854;LU038851;LU038853;LU038852;LU038856;LU038855,21576,CC(=O)CC(=O)NC1=CC=C(C=C1)OC,12.962,min,SWAJJKROCOJICG-UHFFFAOYSA-N
LU312411,LU105752;LU105756;LU105754;LU105751;LU105753;LU105755,21685,CCC(C)C1=C(C(=CC=C1)C(C)CC)O,19.674,min,FHTGJZOULSYEOB-UHFFFAOYSA-N
LU543907,LU134754;LU134753;LU134751;LU134752;LU134755;LU134756,22188,CC1=C(C(=O)N(C(=O)N1)C(C)(C)C)Cl,15.621,min,NBQCNZYJJMBDKY-UHFFFAOYSA-N
LU640800,LU037051;LU037053;LU037052;LU037054;LU037055;LU037056,22463,C1=CC2=C(C=CC(=C2)SSC3=CC4=C(C=C3)C=C(C=C4)O)C=C1O,19.431,min,AHXGXXJEEHFHDK-UHFFFAOYSA-N
LU753899,LU109854;LU109852;LU109851;LU109855;LU109856;LU109853,22704,C1=CC2=C(C=C1[N+](=O)[O-])SC(=N2)N,14.413,min,GPNAVOJCQIEKQF-UHFFFAOYSA-N
LU653898,LU041051;LU041052;LU041054;LU041055;LU041053,23537,CC1=C(C=C(C=C1)NC(=O)C)Cl,16.441,min,IGLVCWPPISIXPR-UHFFFAOYSA-N
LU855200,LU078754;LU078751;LU078752;LU078753;LU078756;LU078755,25015,C[C@]12C=CC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@H]2O,17.718,min,MEHHPFQKXOUFFV-OWSLCNJRSA-N
LU215910,LU131852;LU131856;LU131851;LU131855;LU131854;LU131853,25912,CN(C(=O)NC1=CC(=C(C=C1)Br)Cl)OC,17.618,min,NLYNUTMZTCLNOO-UHFFFAOYSA-N
LU616413,LU103655;LU103656;LU103653;LU103654,26177,C(C(CCl)OP(=O)(OC(CCl)CCl)OC(CCl)CCl)Cl,18.491,min,ASLWPAWFJZFCKF-UHFFFAOYSA-N
LU138473,LU119154;LU119156;LU119155;LU119151;LU119153;LU119152,26229,C1=CC(=CC=C1OCC(=O)O)Cl,15.705,min,SODPIMGUZLOIPE-UHFFFAOYSA-N
LU777209,LU020353;LU020355;LU020351;LU020352;LU020354;LU020356,27195,C1=CC=C(C=C1)NC(=O)C2=CC=CC=C2I,16.246,min,LJOZMWRYMKECFF-UHFFFAOYSA-N
LU385458,LU038351;LU038353;LU038352,27689,CCNC(=O)C(C)OC(=O)NC1=CC=CC=C1,14.796,min,AMRQXHFXNZFDCH-UHFFFAOYSA-N
LU011291,LU111753;LU111752;LU111751,28768,C1=CC(=CN=C1)C(C2=CC=C(C=C2)Cl)(C3=CC=C(C=C3)Cl)O,18.396,min,NBNTWDUNCHRWMT-UHFFFAOYSA-N
LU033409,LU025955;LU025952;LU025956;LU025954;LU025953;LU025951,29858,C1=CC2=C(C=C1Cl)OC(=O)N2,15.754,min,MATCZHXABVLZIE-UHFFFAOYSA-N
LU419934,LU023954;LU023956;LU023952;LU023953;LU023951;LU023955,31307,C[C@]12C[C@@H]([C@]3([C@H]([C@@H]1C[C@H]([C@@]2(C(=O)CO)O)O)CCC4=CC(=O)C=C[C@@]43C)F)O,14.609,min,GFNANZIMVAIWHM-OBYCQNJPSA-N
LU765000,LU062554;LU062556;LU062553;LU062555;LU062552;LU062551,31315,C1=CC=C2C(=C1)C(C(=O)N2)(C3=CC=C(C=C3)O)C4=CC=C(C=C4)O,15.322,min,SJDACOMXKWHBOW-UHFFFAOYSA-N
LU181437,LU030952;LU030953;LU030954;LU030951;LU030955;LU030956,31360,C(C(CCl)O)S(=O)(=O)O,2.437,min,DDLBHIIDBLGOTE-UHFFFAOYSA-N
LU767093,LU053055;LU053054;LU053052;LU053056;LU053051;LU053053,31420,C1=CC=C2C(=C1)C(=O)C3=C(C=CC(=C3C2=O)N)N,16.458,min,FBMQNRKSAWNXBT-UHFFFAOYSA-N
LU539580,LU072953;LU072951;LU072955;LU072952;LU072956;LU072954,31736,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2C(=O)O,16.658,min,XIKIUQUXDNHBFR-UHFFFAOYSA-N
LU037571,LU123453;LU123454;LU123455;LU123451;LU123452;LU123456,32154,CC(C)(C#C)NC(=O)C1=CC(=CC(=C1)Cl)Cl,17.756,min,PHNUZKMIPFFYSO-UHFFFAOYSA-N
LU800789,LU091753;LU091752;LU091754;LU091751,32912,CCCCCCCCC(CCCCCC)C(=O)O,21.587,min,JMOLZNNXZPAGBH-UHFFFAOYSA-N
LU299970,LU072352;LU072354;LU072355;LU072353;LU072351;LU072356,33257,CCOP(=O)(C(=O)N)O,2.199,min,UCHDFLNGIZUADY-UHFFFAOYSA-N
LU180513,LU020653;LU020654;LU020655;LU020651;LU020652,33775,CNC1=C(C(=O)N(N=C1)C2=CC=CC(=C2)C(F)(F)F)Cl,16.609,min,NVGOPFQZYCNLDU-UHFFFAOYSA-N
LU438950,LU079555;LU079551;LU079556;LU079554;LU079553;LU079552,33960,CCCCCC1=CC=CC(=O)O1,16.481,min,MAUFTTLGOUBZNA-UHFFFAOYSA-N
LU721980,LU016955;LU016951;LU016953;LU016954;LU016952;LU016956,34468,CCN(CC)C1=C(C=C(C(=C1[N+](=O)[O-])N)C(F)(F)F)[N+](=O)[O-],18.942,min,OFDYMSKSGFSLLM-UHFFFAOYSA-N
LU151172,LU049854;LU049853;LU049852;LU049851;LU049855;LU049856,34469,CCCN(CCC)C1=C(C=C(C(=C1[N+](=O)[O-])N)C(F)(F)F)[N+](=O)[O-],19.704,min,RSVPPPHXAASNOL-UHFFFAOYSA-N
LU447192,LU122751;LU122755;LU122753;LU122754;LU122752,36274,CC(C)(C#N)NC1=NC(=NC(=N1)NC2CC2)Cl,15.11,min,WUZNHSBFPPFULJ-UHFFFAOYSA-N
LU760576,LU096355;LU096356;LU096353;LU096354;LU096352;LU096351,36573,CC1=CC(=O)NS(=O)(=O)O1,4.924,min,YGCFIWIQZPHFLU-UHFFFAOYSA-N
LU145237,LU049251;LU049253;LU049254;LU049252;LU049256;LU049255,37123,C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=CC=C(C=C2)Cl)F,18.369,min,QQQYTWIFVNKMRW-UHFFFAOYSA-N
LU560531,LU128454;LU128453;LU128452;LU128451;LU128456;LU128455,38853,C[C@](CC1=CC(=C(C=C1)O)O)(C(=O)O)N,3.618,min,CJCSPKMFHVPWAR-JTQLQIEISA-N
LU223172,LU091952;LU091953,38854,CC1=NN=C(C(=O)N1N)C2=CC=CC=C2,12.837,min,VHCNQEUWZYOAEV-UHFFFAOYSA-N
LU017471,LU055954;LU055956;LU055953;LU055955;LU055951,39042,CC(C)(C(=O)O)OC1=CC=C(C=C1)CCNC(=O)C2=CC=C(C=C2)Cl,17.311,min,IIBYAHWJQTYFKB-UHFFFAOYSA-N
LU782116,LU055356;LU055352;LU055355;LU055354;LU055351;LU055353,39385,CC(C)(C)C(=O)C(N1C=NC=N1)OC2=CC=C(C=C2)Cl,17.606,min,WURBVZBTWMNKQT-UHFFFAOYSA-N
LU268584,LU045853;LU045855;LU045852;LU045854;LU045856;LU045851,40087,C1=CC=C(C=C1)NC(=O)NC2=CN=NS2,15.52,min,HFCYZXMHUIHAQI-UHFFFAOYSA-N
LU772718,LU044051;LU044055;LU044056;LU044053;LU044052;LU044054,40399,C1=CC(=C(C(=C1C(=O)C2=CC(=C(C(=C2)O)O)O)O)O)O,11.414,min,XEDWWPGWIXPVRQ-UHFFFAOYSA-N
LU609413,LU081551;LU081553;LU081552;LU081556;LU081555;LU081554,40813,C1=CC(=CN=C1)CNC(=O)NC2=CC=C(C=C2)[N+](=O)[O-],11.626,min,CLKZWXHKFXZIMA-UHFFFAOYSA-N
LU554016,LU043854;LU043851;LU043855;LU043856;LU043853;LU043852,40854,COC(=O)NC1=NC2=C(N1)C=C(C=C2)S(=O)C3=CC=CC=C3,14.468,min,BEZZFPOZAYTVHN-UHFFFAOYSA-N
LU528779,LU024155;LU024151;LU024154;LU024153;LU024152;LU024156,41331,CCOC(=O)C=CC(=O)O,12.845,min,XLYMOEINVGRTEX-UHFFFAOYSA-N
LU434371,LU005951;LU005953;LU005952,41428,C1=C(C(=NC(=C1Cl)Cl)OCC(=O)O)Cl,17.506,min,REEQLXCGVXDJSQ-UHFFFAOYSA-N
LU295403,LU108754;LU108751;LU108753;LU108755;LU108752,43226,C1=CC=C(C(=C1)C(C2=CC=C(C=C2)Cl)(C3=CN=CN=C3)O)Cl,18.026,min,NHOWDZOIZKMVAI-UHFFFAOYSA-N
LU066990,LU044552;LU044551;LU044554;LU044553;LU044556;LU044555,44073,C1=CC(=C(C=C1C(F)(F)F)Cl)OC2=CC(=C(C=C2)[N+](=O)[O-])C(=O)O,18.726,min,NUFNQYOELLVIPL-UHFFFAOYSA-N
LU318472,LU061753;LU061756;LU061755;LU061752;LU061751;LU061754,47445,C1=CC=C(C(=C1)C(=O)NC(=O)NC2=CC=C(C=C2)OC(F)(F)F)Cl,18.726,min,XAIPTRIXGHTTNT-UHFFFAOYSA-N
LU393434,LU117556;LU117551;LU117554;LU117552;LU117553;LU117555,47898,CC(C)OC1=CC=CC(=C1)NC(=O)C2=CC=CC=C2C(F)(F)F,17.426,min,PTCGDEVVHUXTMP-UHFFFAOYSA-N
LU079244,LU040854;LU040855;LU040853;LU040852;LU040856;LU040851,47936,CC(=O)O[C@H]1[C@H]([C@@H]2[C@]([C@H](CCC2(C)C)O)([C@@]3([C@@]1(O[C@@](CC3=O)(C)C=C)C)O)C)O,17.494,min,OHCQJHSOBUTRHG-KGGHGJDLSA-N
LU939766,LU005652;LU005654;LU005651;LU005655,50465,C(C(=O)O)OC1=NC(=C(C(=C1Cl)N)Cl)F,15.115,min,MEFQWPUMEMWTJP-UHFFFAOYSA-N
LU757487,LU038454;LU038452;LU038451;LU038455;LU038456;LU038453,50895,CC(C(=O)O)OC1=CC=C(C=C1)OC2=C(C=C(C=N2)C(F)(F)F)Cl,18.614,min,GOCUAJYOYBLQRH-UHFFFAOYSA-N
LU158187,LU067051;LU067054;LU067056;LU067053;LU067052;LU067055,51556,CS(=O)(=O)NC(=O)C1=C(C=CC(=C1)OC2=C(C=C(C=C2)C(F)(F)F)Cl)[N+](=O)[O-],17.863,min,BGZZWXTVIYUUEY-UHFFFAOYSA-N
LU069467,LU065955;LU065952;LU065953;LU065954;LU065951;LU065956,54687,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@H](C[C@H](CC(=O)O)O)O)O,16.416,min,TUZYXOIXSAXUGO-PZAWKZKUSA-N
LU581650,LU125251;LU125254;LU125252;LU125256;LU125255;LU125253,54739,CC(C)C1(C(=O)NC(=N1)C2=NC3=CC=CC=C3C=C2C(=O)O)C,15.331,min,CABMTIJINOIHOD-UHFFFAOYSA-N
LU276086,LU027453;LU027456;LU027451;LU027452;LU027454;LU027455,54740,CCC1=CN=C(C(=C1)C(=O)O)C2=NC(C(=O)N2)(C)C(C)C,14.748,min,XVOKUMIPKHGGTN-UHFFFAOYSA-N
LU564542,LU129552;LU129553;LU129556;LU129555;LU129551;LU129554,54745,CCCCCCC(C)OC(=O)COC1=NC(=C(C(=C1Cl)N)Cl)F,17.282,min,OLZQTUCTGLHFTQ-UHFFFAOYSA-N
LU466731,LU035855;LU138551;LU035856;LU035851;LU035853;LU138555;LU138553;LU035852;LU035854;LU138552;LU138556;LU138554,60823,CC(C)C1=C(C(=C(N1CC[C@H](C[C@H](CC(=O)O)O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4,17.791,min,XUKUURHRXDUEBC-KAYWLYCHSA-N
LU800042,LU100152;LU100155;LU100156;LU100154;LU100151;LU100153,61053,CCOC1=CC=C(C=C1)NC(=O)CC(=O)C,14.393,min,WWROGCAUSKGAMX-UHFFFAOYSA-N
LU468383,LU113354;LU113355;LU113352;LU113351;LU113353;LU113356,61151,COC1=CC=CC=C1C(=O)OC,15.443,min,PFYHAAAQPNMZHO-UHFFFAOYSA-N
LU529849,LU059353;LU059351;LU059354;LU059355;LU059352;LU059356,61253,CCCCCCCCOC(=O)C1=CC(=C(C(=C1)O)O)O,18.717,min,NRPKURNSADTHLJ-UHFFFAOYSA-N
LU212458,LU020254;LU020253;LU020251;LU020252;LU020255,62389,C1=CC=C(C=C1)CNC2=NC=NC3=C2NC=N3,13.477,min,NWBJYWHLCVSVIJ-UHFFFAOYSA-N
LU618014,LU124553;LU124551;LU124554;LU124556;LU124555;LU124552,62406,C(F)(F)(F)S(=O)(=O)O,3.586,min,ITMCEJHCFYSIIV-UHFFFAOYSA-N
LU116332,LU080851;LU080855;LU080853;LU080854;LU080852;LU080856,65064,C1[C@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O,11.181,min,WMBWREPUVVBILR-WIYYLYMNSA-N
LU296729,LU087855;LU087851;LU087854;LU087856;LU087852;LU087853,65360,CC(C)(CS(=O)(=O)O)NC(=O)C=C,5.811,min,XHZPRMZZQOIPDS-UHFFFAOYSA-N
LU302995,LU128852;LU128854;LU128856;LU128853;LU128851;LU128855,66494,C1=CC=C(C(=C1)C(C2=CC=C(C=C2)O)C3=CC=C(C=C3)O)C(=O)O,15.574,min,FFFPYJTVNSSLBQ-UHFFFAOYSA-N
LU550254,LU088452;LU088451;LU088455;LU088454;LU088456;LU088453,66636,CCOC(=O)C1=NN(C(=O)C1)C2=CC=CC=C2,15.876,min,WBFXQKNQVZMOSQ-UHFFFAOYSA-N
LU311051,LU048152;LU048154;LU048156;LU048151;LU048155;LU048153,66760,C1=CC2=NNN=C2C=C1Cl,14.776,min,PZBQVZFITSVHAW-UHFFFAOYSA-N
LU525556,LU044154;LU044151;LU044156;LU044152;LU044155;LU044153,66826,C1=CC(=CC=C1[N+](=O)[O-])[As](=O)(O)O,8.69,min,FUUFQLXAIUOWML-UHFFFAOYSA-N
LU492443,LU087951;LU087956;LU087954;LU087952;LU087955;LU087953,66858,CCN(CC1=CC(=CC=C1)S(=O)(=O)O)C2=CC=CC=C2,11.22,min,BQGRVFPPZJPWPB-UHFFFAOYSA-N
LU068685,LU079156;LU079153;LU079155;LU079154;LU079151;LU079152,67054,CC1=C(C=C(C=C1)N)S(=O)(=O)O,6.262,min,BRKFTWHPLMMNHF-UHFFFAOYSA-N
LU443511,LU107451;LU107454;LU107453;LU107452;LU107456;LU107455,67236,C1=CC=C(C=C1)OC(=O)C2=C(C3=CC=CC=C3C=C2)O,20.488,min,QHDYIMWKSCJTIM-UHFFFAOYSA-N
LU697640,LU068153;LU068155;LU068154;LU068152;LU068151;LU068156,67271,C1=CC=C(C=C1)C(=O)NC2=CC=CC=C2SSC3=CC=CC=C3NC(=O)C4=CC=CC=C4,18.888,min,ZHMIOPLMFZVSHY-UHFFFAOYSA-N
LU428430,LU064955;LU064953;LU064951;LU064952;LU064954;LU064956,67274,COC1=CC=CC=C1NC(=O)C2=CC3=CC=CC=C3C=C2O,18.323,min,AQYMRQUYPFCXDM-UHFFFAOYSA-N
LU860387,LU075653;LU075656;LU075655;LU075651;LU075654;LU075652,67277,C1=CC=C2C=C(C(=CC2=C1)C(=O)NC3=CC(=CC=C3)[N+](=O)[O-])O,18.71,min,YZJSKRBKHCLMQC-UHFFFAOYSA-N
LU294418,LU126154;LU126153;LU126151;LU126152;LU126155;LU126156,69091,CC1=CC=C(C=C1)OC(=O)C2=CC=CC=C2O,17.501,min,AMYKXJAXRJCLCV-UHFFFAOYSA-N
LU640470,LU103752;LU103754;LU103753;LU103751,69508,C1=CC=C2C(=C1)C=C(C(=N2)C(=O)O)C(=O)O,12.181,min,YHUVMHKAHWKQBI-UHFFFAOYSA-N
LU174618,LU029955;LU029953;LU029952;LU029954;LU029956;LU029951,69765,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)[N+](=O)[O-],19.6,min,FCGKUUOTWLWJHE-UHFFFAOYSA-N
LU236279,LU118255;LU118256;LU118251;LU118254;LU118253;LU118252,69779,C1=CC=C(C=C1)OC(=O)C2=CC(=CC=C2)C(=O)OC3=CC=CC=C3,15.329,min,FHESUNXRPBHDQM-UHFFFAOYSA-N
LU502411,LU056352;LU056351;LU056355;LU056353;LU056356;LU056354,69785,C(C(C(C(C(F)(F)S(=O)(=O)N)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F,19.172,min,RRRXPPIDPYTNJG-UHFFFAOYSA-N
LU792124,LU131754;LU131753;LU131751;LU131756;LU131755;LU131752,70837,C1=CC=C(C=C1)C(=O)C2=C(C(=C(C=C2)O)O)O,15.346,min,HTQNYBBTZSBWKL-UHFFFAOYSA-N
LU160642,LU019552;LU019556;LU019554;LU019555;LU019553;LU019551,71777,C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=CC(=C(C=C2Cl)OC(C(C(F)(F)F)F)(F)F)Cl)F,19.448,min,PWPJGUXAGUPAHP-UHFFFAOYSA-N
LU464415,LU134553;LU134555;LU134552;LU134551;LU134554;LU134556,73672,CCC(C)(CC)C1=NOC(=C1)NC(=O)C2=C(C=CC=C2OC)OC,17.361,min,PMHURSZHKKJGBM-UHFFFAOYSA-N
LU123209,LU093151;LU093156;LU093154;LU093155;LU093152;LU093153,73812,CCCCN1C(=O)C2=CC=CC=C2C1=O,15.736,min,DLKDEVCJRCPTLN-UHFFFAOYSA-N
LU328275,LU077853;LU077852;LU077854;LU077855;LU077856;LU077851,73852,C1=CC(=CC=C1C(=O)C2=C(C=C(C=C2)O)O)O,15.346,min,OKJFKPFBSPZTAH-UHFFFAOYSA-N
LU485203,LU038052;LU038055;LU038053;LU038051;LU038054;LU038056,73864,C1=CC(=CC=C1C(C2=CC=C(C=C2)O)(C(F)(F)F)C(F)(F)F)O,17.625,min,ZFVMWEVVKGLCIJ-UHFFFAOYSA-N
LU557346,LU109456;LU109454;LU109451;LU109455;LU109453;LU109452,75547,C1C2=CC=CC=C2C3=C1C=C(C=C3)O,17.661,min,ZDOIAPGLORMKTR-UHFFFAOYSA-N
LU551223,LU086052;LU086051;LU086053;LU086054;LU086056;LU086055,75575,C1=CC=C(C(=C1)CC2=CC=CC=C2O)O,16.739,min,MQCPOLNSJCWPGT-UHFFFAOYSA-N
LU076493,LU097656;LU097651;LU097653;LU097652;LU097654;LU097655,75576,C1=CC=C(C(=C1)CC2=CC=C(C=C2)O)O,16.746,min,LVLNPXCISNPHLE-UHFFFAOYSA-N
LU850408,LU085256;LU085255;LU085251;LU085252;LU085254;LU085253,75771,C1=CC=C2C(=C1)N=NN2O,9.57,min,ASOKPJOREAFHNY-UHFFFAOYSA-N
LU880760,LU061955;LU061954,76716,C1=CC=C2C(=C1)C3=CC=CC=C3C2(C4=CC=C(C=C4)O)C5=CC=C(C=C5)O,18.574,min,YWFPGFJLYRKYJZ-UHFFFAOYSA-N
LU580561,LU096952;LU096953;LU096951;LU096954,77406,C1=C(OC(=C1)[N+](=O)[O-])C2=NN=C(O2)N,11.157,min,VTWQUFUBSCXPOW-UHFFFAOYSA-N
LU124508,LU119454;LU119451;LU119456;LU119455;LU119453;LU119452,78435,CC1=CC(=C(C(=C1C(=O)OC)O)C)O,17.024,min,UUQHKWMIDYRWHH-UHFFFAOYSA-N
LU156749,LU029056;LU029052;LU029051;LU029054;LU029055;LU029053,78452,CCCCCCCCP(=O)(O)O,17.709,min,NJGCRMAPOWGWMW-UHFFFAOYSA-N
LU936511,LU104854;LU104853;LU104852;LU104855;LU104851;LU104856,79688,C1=CC=C(C=C1)C2=C(C=C(C=C2)O)Cl,18.329,min,MXORDJXBRHNWBE-UHFFFAOYSA-N
LU355980,LU030355;LU030351;LU030353;LU030356;LU030354;LU030352,79878,CCN(CC)C1=CC(=C(C=C1)C(=O)C2=CC=CC=C2C(=O)O)O,17.516,min,FQNKTJPBXAZUGC-UHFFFAOYSA-N
LU992250,LU075055;LU075053;LU075051;LU075052;LU075056;LU075054,80779,CC(=O)NC1=CC(=C(C=C1)OC)N,15.135,min,SJWQCBCAGCEWCV-UHFFFAOYSA-N
LU305314,LU117856;LU117851;LU117852;LU117854;LU117853;LU117855,81259,CC(C)CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,17.718,min,VHLLJTHDWPAQEM-UHFFFAOYSA-N
LU166687,LU026353;LU026355;LU026351;LU026352;LU026356;LU026354,81410,C1=CC=C(C(=C1)S(=O)(=O)N)Cl,15.742,min,JCCBZCMSYUSCFM-UHFFFAOYSA-N
LU850660,LU094956;LU094951;LU094952;LU094954;LU094953;LU094955,81784,CCOC(=O)C1=CC=CC=C1OC,16.579,min,FNODWEPAWIJGPM-UHFFFAOYSA-N
LU379462,LU050151;LU050152;LU050154;LU050153,82146,CC1=CC2=C(C=C1C(=C)C3=CC=C(C=C3)C(=O)O)C(CCC2(C)C)(C)C,21.4,min,NAVMQTYZDKMPEU-UHFFFAOYSA-N
LU424017,LU028053;LU028055;LU028056;LU028052;LU028054;LU028051,86137,CC(C)C1(C(=O)NC(=N1)C2=NC=C(C=C2C(=O)O)COC)C,13.643,min,NUPJIGQFXCQJBK-UHFFFAOYSA-N
LU017931,LU004952;LU004956;LU004954;LU004953;LU004955;LU004951,86398,C1=CC(=C2C(=C1)OC(O2)(F)F)C3=CNC=C3C#N,17.532,min,MUJOIMFVNIBMKC-UHFFFAOYSA-N
LU634840,LU006053;LU006056;LU006051;LU006052;LU006055;LU006054,86418,C1CN(C(=N1)N[N+](=O)[O-])CC2=CN=C(C=C2)Cl,12.32,min,YWTYJOPNNQFBPC-UHFFFAOYSA-N
LU508375,LU112953;LU112954;LU112952;LU112955;LU112951;LU112956,86607,CCC(C)OC(=O)C1=CC=C(C=C1)O,17.206,min,ZUOTXZHOGPQFIU-UHFFFAOYSA-N
LU367108,LU087153;LU087151;LU087154;LU087156;LU087155;LU087152,87250,C1=CC=C(C=C1)OC(=O)C2=CC=C(C=C2)O,17.051,min,GJLNWLVPAHNBQN-UHFFFAOYSA-N
LU883512,LU077256;LU077255;LU077252;LU077254;LU077251;LU077253,87425,C1=CC=C(C=C1)C2=NNN=N2,13.231,min,MARUHZGHZWCEQU-UHFFFAOYSA-N
