accession,original_accessions,pubchem_id,smiles_iso,rt,rt_unit,inchikey,precursor_type
UT559587,UT001885;UT001147;UT002618,134733649,CCCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\CCCCCCCCCC,33.26,min,GTOGJRHPAQPWSR-WGPKDLKGSA-N,[M-H]-
UT653416,UT001797;UT002530;UT001061,134733746,CCCCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\CCCCCCCCCC,36.24,min,GUNFNSQQERLYDH-ZUOCNPMVSA-N,[M+CH3COO]-
UT293769,UT002655;UT001923;UT001181;UT002907;UT002179;UT001439,134733970,CCCCCCCCCCCCCCCCCC/C=C/OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,37.36,min,GWWKPJFGKBNJDJ-DYEXTAMESA-N,[M-H]-
UT670139,UT001172;UT001913;UT002646;UT001425;UT002893;UT002165,134734287,CCCCCCCCCCCCCCCC/C=C/OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCCC,35.89,min,GZMXKUALKXYCMM-XSEHFSNESA-N,[M-H]-
UT972011,UT002008;UT002739;UT001267,134734367,CCCCCCCCCCCCCCCCCCC(=O)N[C@H](COP(=O)([O-])OCC[N+](C)(C)C)[C@H](/C=C/CCCCCCCCCCCCC)O,32.49,min,HAFQHLHNPJDAGB-NHBQNDNNSA-N,[M+CH3COO]-
UT299474,UT002596;UT001864;UT001126,134734646,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\CCCCCCCCCCCCCCC,42.41,min,HCYMNYLUWGMUCG-GCUVURNUSA-N,[M-H]-
UT545061,UT002539;UT001806,134734653,CCCCCCCCCCCCCCCC/C=C/OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC,29.14,min,HCYYHDMAKLYNDP-AYYWLCDQSA-N,[M+CH3COO]-
UT918803,UT002155;UT001415;UT002883,134734766,CCCCCCCCCCCCCCCC/C=C/OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCCCCCCCCC,41.66,min,HEASGCOZOMIKFU-WUVHBKSUSA-N,[M-H]-
UT465403,UT001366;UT002835;UT002107,134735007,CCCCCCCCCCCCC/C=C\CCC(=O)OC(COC(=O)CC/C=C\CCCCCCCCCCC)COP(=O)(O)OCCN,18.64,min,HGDJXBPLHZFXGO-LBXGSASVSA-N,[M-H]-
UT020091,UT001379;UT002120;UT002848,134735154,CCCCCCCCCCCCCCCCC/C=C\CCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN,45.77,min,HHIOTAKOFGPHDM-YJKCNMNRSA-N,[M-H]-
UT170677,UT001914,134735199,CCCCCCCCCCCCCCCC/C=C/OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC,30.86,min,HHQFKPJXVYWLLJ-GLZZVABPSA-N,[M-H]-
UT833459,UT002615;UT001144;UT001882,134735324,CCCCCCCCCC/C=C\C/C=C\CCC(=O)OC(COC(=O)CC/C=C\C/C=C\C/C=C\CCCCCCC)COP(=O)(O)OCCN,11.2,min,HIQJFUWUAGQURV-FOPRJHBCSA-N,[M-H]-
UT044291,UT002556;UT002089;UT001824;UT001349;UT001085;UT002818,134736196,CCCCCCCCCC/C=C\C/C=C\CCC(=O)OC(CO)COP(=O)([O-])OCC[N+](C)(C)C,1.89,min,HQNGWMLDFPEZSR-NFYLBXPESA-N,[M+CH3COO]-
UT333201,UT001834,134736779,CCCCCCCC/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OC(CO)COP(=O)([O-])OCC[N+](C)(C)C,2.32,min,HVUQIFGXSYUVOW-SYNYMFHXSA-N,[M+CH3COO]-
UT861715,UT002060;UT001050;UT001319;UT002520;UT001787,134737026,CCCCCCCCCCCCC/C=C\CCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC,17.35,min,HYDKDXOLAXLJKA-ICTLDNOWSA-N,[M+CH3COO]-
UT016885,UT001414;UT002882;UT002154,134737056,CCCCCCCCCCCCCCC/C=C/OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCCC,31.45,min,HYJDBLFZSYMOCC-ORTLTHOASA-N,[M-H]-
UT986722,UT002787;UT001318;UT001049;UT002059;UT001786;UT002519,134737138,CCCCCCCCCCCCC/C=C\CCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\CCCCCCCCCC,18.67,min,HZHAEVXGLQPJBM-KJZSVCAKSA-N,[M+CH3COO]-
UT577911,UT002888;UT001420;UT002160,134737296,CCCCCCCCCCCCCCCC/C=C/OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\CCCCCCCCC,34.41,min,IAZMKBZMIIUNID-DXSDZVOISA-N,[M-H]-
UT956286,UT001828;UT002820;UT001351;UT002560;UT001089;UT002091,134737591,CCCCCCCCCCCCCCC/C=C\CCC(=O)OC(CO)COP(=O)([O-])OCC[N+](C)(C)C,3.5,min,IDRKESNUEGURSD-VXPUYCOJSA-N,[M+CH3COO]-
UT754967,UT001916;UT001174;UT002170;UT002898;UT002648;UT001430,134737678,CCCCCCCCCCCCC/C=C\CCC(=O)OC(CO/C=C/C/C=C\CCCCCCCCCCCCC)COP(=O)(O)OCCN,28.97,min,IEKMVBFEEDNXGT-WECHNZQXSA-N,[M-H]-
UT974444,UT002534;UT001801,134737800,CCCCCCCCCCCC/C=C\C/C=C\CCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,16.55,min,IFGVQRXZWAJKEC-BXNVUMEESA-N,[M+CH3COO]-
UT923641,UT001741;UT002477,134738060,CCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\CCCCCCCCCCC,15.49,min,IHUFBQDVMMMJHR-SGEDCAFJSA-N,[M+CH3COO]-
UT162469,UT001789;UT002522;UT001052,134738104,CCCCCCCCCC/C=C\C/C=C\CCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\C/C=C\CCCCCCCCC,15.18,min,IIFIFYHDUBTVOC-YJECRCNZSA-N,[M+CH3COO]-
UT988893,UT002606;UT001135;UT001873,134738259,CCCCCCCCCCCCC/C=C\CCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\CCCCCCCCCCCC,26.08,min,IJPGDTSEDOEETE-QGRKPBPISA-N,[M-H]-
UT880942,UT002237;UT001499;UT002964,134738381,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(C(=O)O)N)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCCC,29.86,min,IKWBXMMMFROIHT-BPSDUUPOSA-N,[M-H]-
UT203916,UT002638;UT001164;UT001905,134739168,CCCCCCCCCCCCCC/C=C/OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC,21.59,min,IRRKKHCAJLHSJE-NBLHLOSHSA-N,[M-H]-
UT955580,UT001056,134739299,CCCCCCCCCC/C=C\C/C=C\CCC(=O)OC(COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\CCCC)COP(=O)([O-])OCC[N+](C)(C)C.CCCCCCC/C=C\C/C=C\C/C=C\CCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\C/C=C\CCCCCCC,8.41,min,ITARWCGVFBXBLA-KNNCWTNFSA-N,[M+CH3COO]-
UT531184,UT001816;UT001078;UT002810;UT002549;UT002081;UT001341,134739324,CCCCCCCCCCCCCCCC(=O)OC(COCCC/C=C\CCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,30.52,min,ITFYCOXGRQISEW-HYOGKJQXSA-N,[M+CH3COO]-
UT197178,UT002684;UT001952;UT001210;UT002208;UT001468;UT002936,134739335,CCCCCCCCCCCCC/C=C\CCC(=O)OCC(COP(=O)(O)OCC(CO)O)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC,9.95,min,ITIOHRDVKOPUBF-MOYSMJPMSA-N,[M-H]-
UT645861,UT002869;UT001400;UT002140,134739774,CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,11.2,min,IWZCRDQSSLJDNV-CYFORYSFSA-N,[M-H]-
UT686268,UT001001;UT002472;UT001736,134740015,CCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\CCCCCCCCCC,13.21,min,IYYGCMJPRHBGGS-FTRFHSPVSA-N,[M+CH3COO]-
UT949277,UT001511;UT001259;UT002000;UT002975;UT002731;UT002250,134740356,CCCCCCCCCCCCCCCCCC(=O)N[C@H](COP(=O)([O-])OCC[N+](C)(C)C)[C@H](CCCCCCCCCCCCCCC)O,31.64,min,JCELSEVNSMXGKA-PVXQIPPMSA-N,[M+CH3COO]-
UT860329,UT001055;UT002525;UT001792,134740617,CCCCCCCCCC/C=C\C/C=C\CCC(=O)OC(COC(=O)CC/C=C\C/C=C\C/C=C\CCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,11.15,min,JEJPTXPTKMRSCT-VNUOCOMJSA-N,[M+CH3COO]-
UT850637,UT001204;UT002678;UT001946,134741077,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(CO)O)OC(=O)CC/C=C\CCCCCCCCCCCCC,20.65,min,JITAGSMRIUAUGR-SGEDCAFJSA-N,[M-H]-
UT568419,UT002185;UT001445;UT002913,134741149,CCCCCCCCCCCCCCCCOCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,22.12,min,JJMPYAHUHHQAJB-YKPVOZFUSA-N,[M-H]-
UT900765,UT001044;UT002514;UT001313;UT001781;UT002782;UT002054,134741245,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\C/C=C\CCCCCCCCC,29.1,min,JKGNHUXTJMEAQU-YDXMYUDNSA-N,[M+CH3COO]-
UT512276,UT001429;UT002169;UT002897,134741270,CCCCCCCCCCCCCCCC/C=C/OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC,33.04,min,JKMKRFYKYHILMM-ZUVFDMEGSA-N,[M-H]-
UT940685,UT001072;UT001810;UT002543,134741509,CCCCCCCCCCCCCCCCOCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC,23.36,min,JMQLAFWVISATAG-PEUCRCJUSA-N,[M+CH3COO]-
UT767715,UT001086;UT002557;UT001825,134741825,CCCCCCC/C=C\C/C=C\C/C=C\CCC(=O)OC(CO)COP(=O)([O-])OCC[N+](C)(C)C,1.72,min,JPMIFOSJPGRLCB-IHDWIWDKSA-N,[M+CH3COO]-
UT719877,UT002724;UT002235;UT002962;UT001497;UT001993;UT001252,134742113,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(C(=O)O)N)OC(=O)CC/C=C\C/C=C\C/C=C\CCCCCCCCC,28.45,min,JRRYKGRILWVSHS-JCXYTCFZSA-N,[M-H]-
UT844438,UT002631;UT001898;UT001157,134742305,CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\CCCCCCCCCC,44.54,min,JTIHPLOLGGYHEZ-XJKRCVSZSA-N,[M-H]-
UT238325,UT001503;UT002968;UT002241,134742365,CCCCCCCCCCCCC/C=C\CCC(=O)OCC(COP(=O)(O)OCC(C(=O)O)N)OC(=O)CC/C=C\CCCCCCCCCCCCC,21.44,min,JTUPNPXBWXOEFZ-ZUELCTOOSA-N,[M-H]-
UT684990,UT002828;UT002571;UT001102;UT001840;UT002099;UT001359,134742719,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\CCCCCCCCCC,20.66,min,JXRDSKPCJNWQEG-BAOXYHDDSA-N,[M-H]-
UT611451,UT002243,134742877,CCCCCCCCCCCCC/C=C\CCC(=O)OCC(COP(=O)(O)OCC(C(=O)C)N)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC,16.75,min,JZGHLLUAMKCKPB-UUOYPOJJSA-N,[M-H]-
UT959219,UT001464;UT002204;UT002932,134743131,CCCCCCCCCCCCC/C=C\C/C=C/OC(CO)COP(=O)(O)OCCN,2.93,min,KBMHJSYYECHZKI-QOLMDKRLSA-N,[M-H]-
UT316026,UT001334;UT002074;UT002803,134743552,CCCCCCCCCCCCCCCCOCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\CCCCCCCCCCCCC,30.67,min,KFLBTRVMABAQOU-YCNYHXFESA-N,[M+CH3COO]-
UT344246,UT002194,134743645,CCCCCCCCCCCCCCCCC/C=C\CCC(=O)OC(COCCC/C=C\C/C=C\CCCCCCCCCC)COP(=O)(O)OCCN,43.91,min,KGHOAIAMMAXYFK-LFBDKQGTSA-N,[M-H]-
UT854899,UT002238;UT001500;UT002965,134744335,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(C(=O)O)N)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC,27.46,min,KMPUODCMAGXMDR-WZARRQHISA-N,[M-H]-
UT558431,UT002629;UT001155;UT001896,134744561,CCCCCCCCC/C=C\C/C=C\C/C=C\CCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC,14.81,min,KOORSVXMLRAPQP-YWHZSVKVSA-N,[M-H]-
UT387550,UT002728;UT002246;UT001997;UT002972;UT001256;UT001507,134744799,CCCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(C(=O)O)N)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,26.49,min,KQUCBTRVYDUHMT-MXQGKLILSA-N,[M-H]-
UT792174,UT001034;UT002506;UT001771,134744996,CCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,19.71,min,KSRURLYJRNYEOH-CRVSLQDRSA-N,[M+CH3COO]-
UT625265,UT001427;UT002895;UT002167,134745840,CCCCCCCCCCCCCCCC/C=C/OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCCCCC,41.88,min,LAUMCRQBKCWQHU-NKPKNEKKSA-N,[M-H]-
UT057493,UT002873;UT001404;UT002144,134746452,CCCCCCCCCCCCCCCCCCCC(=O)OC(CO/C=C/CCCCCCCCCCCCCC)COP(=O)(O)OCCN,45.7,min,LGFRBARRRZCSBV-PKUSAGTQSA-N,[M-H]-
UT762565,UT001323;UT002064;UT002792,134746493,CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CC/C=C\CCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,50.75,min,LGOGTXKSCSWTOW-WASYMBJWSA-N,[M+CH3COO]-
UT662090,UT002912;UT001444;UT002184,134746543,CCCCCCCCCCCCCCCCOCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCCC,29.53,min,LGZPAQOAFXJDTR-CBQGOMEFSA-N,[M-H]-
UT722213,UT001927;UT001928;UT002659;UT001186;UT001185;UT002660,134746892,CCCCCCCCCCCCCCCCCCCCOCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\CCCCCCCCCC,43.56,min,LJTFYNCGYVJVFV-QIPJBBGZSA-N,[M-H]-
UT187730,UT001798;UT002531;UT001062,134746929,CCCCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC,34.64,min,LKDQVYYANCMMNT-CTMZMWSNSA-N,[M+CH3COO]-
UT010321,UT002903;UT002175;UT001435;UT002650;UT001918;UT001176,134747053,CCCCCCCCCCCCC/C=C\C/C=C/OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCCC,26.18,min,LLGDMLIODPBDGJ-IVEVXDSTSA-N,[M-H]-
UT863128,UT002864;UT002135;UT001395,134747217,CCCCCCCCC/C=C\C/C=C\C/C=C\CCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,13.23,min,LMXHYIDPXWFEQI-GKYWKYGOSA-N,[M-H]-
UT023328,UT001003;UT002474;UT002751;UT001282;UT002023;UT001738,134747882,CCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC,12.17,min,LTAXKUDPWVWJJR-VONYRGFMSA-N,[M+CH3COO]-
UT925872,UT002488;UT002034;UT001016;UT001752;UT002762;UT001293,134747905,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\C/C=C\CCCCCCC,15.61,min,LTFQLMSVQQIRBG-YOKRUPNWSA-N,[M+CH3COO]-
UT237939,UT002915;UT002187;UT001447,134748033,CCCCCCCCCCCCCCCCCCOCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\CCCCCCCCCCCCC,41.75,min,LULOMARGYGRZLR-HYOGKJQXSA-N,[M-H]-
UT989407,UT001201;UT002930;UT002675;UT002202;UT001943;UT001462,134748036,CCCCCCCCCCCCCC/C=C/OC(CO)COP(=O)(O)OCCN,3.03,min,LULXDGNUFGVYDS-BMRADRMJSA-N,[M-H]-
UT288694,UT002111;UT002586;UT002839;UT001855;UT001370;UT001117,134748042,CCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC,22.86,min,LUNHOOJLWJQRDB-VTJLAKARSA-N,[M-H]-
UT385647,UT001098;UT001836;UT002567,134748356,CCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC,15.77,min,LXBLQTXTKDXBMT-UTYDGVOLSA-N,[M-H]-
UT675764,UT001863;UT001125;UT002595,134748365,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\CCCCCCC,24.48,min,LXDJYUCSACQJRW-FQQNHZGCSA-N,[M-H]-
UT200640,UT002911;UT001443;UT001924;UT002183;UT002656;UT001182,134748789,CCCCCCCCCCCCCCCCOCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC,24.22,min,MAYZJBKZHVGHAB-HNBVIXCXSA-N,[M-H]-
UT451858,UT001059;UT002528;UT001795,134748913,CCCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,27.67,min,MCBZZOAHAMROOU-DSFOIJQZSA-N,[M+CH3COO]-
UT014848,UT002193;UT001453;UT002921,134749130,CCCCCCCCCCCCCCC/C=C\CCC(=O)OC(COCCC/C=C\CCCCCCCCCCCCC)COP(=O)(O)OCCN,37.91,min,MECYDABSYWGKLH-SZDCHMHBSA-N,[M-H]-
UT218610,UT001178;UT002652;UT001920;UT002176;UT002904;UT001436,134749208,CCCCCCCCCCCCC/C=C\C/C=C/OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,19.41,min,MEWSEYMCACAAEE-YLACOYRISA-N,[M-H]-
UT833798,UT002480;UT001008;UT001744,134749329,CCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC,11.79,min,MFZQMCRGTGNKQM-KTWSQXGJSA-N,[M+CH3COO]-
UT629844,UT001336;UT001071;UT002805;UT001809;UT002542;UT002076,134749483,CCCCCCCCCCCCCCCCOCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC,22.95,min,MHOAZZSMGQCHNX-GJWWTBRZSA-N,[M+CH3COO]-
UT638582,UT002163;UT002891;UT001423,134749578,CCCCCCCCCCCCCCCCC/C=C\CCC(=O)OC(CO/C=C/CCCCCCCCCCCCCCCC)COP(=O)(O)OCCN,46.93,min,MIKCEBQQTIVKSQ-LITAQCTLSA-N,[M-H]-
UT242276,UT002794;UT001325;UT002066,134749614,CCCCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\CCCCCCCCCCCCC,43.04,min,MIVBFINNAAGALQ-OAPYJULQSA-N,[M+CH3COO]-
UT778976,UT002632;UT001899;UT001158,134749778,CCCCCCCCCCCCCCCCC/C=C\CCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\CCCCCCCCCC,34.07,min,MKIWGOUJSUAXPP-DFWRNDSJSA-N,[M-H]-
UT284536,UT001137;UT001387;UT002856;UT002608;UT002127;UT001875,134750450,CCCCCCCCCCCCC/C=C\CCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC,14.51,min,MQYQFMSHGWBKBV-XKMJRSRDSA-N,[M-H]-
UT669910,UT002068;UT001327,134750984,CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC,43.62,min,MVKGIDJBIAVJJM-XNZXZZGASA-N,[M+CH3COO]-
UT659269,UT002072;UT002800;UT001331,134751786,CCCCCCCCCCCCCCCC/C=C/OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\CCCCCCCCCCCCC,37.67,min,NCPPDZAFHCBJRZ-JRNRGEASSA-N,[M+CH3COO]-
UT547960,UT002874;UT002145;UT001405,134751850,CCCCCCCCCCCCCC/C=C/OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\CCCCCCCCCCCC,31.15,min,NDDBMPXGHSKRHS-CZAAGYDRSA-N,[M-H]-
UT776166,UT002533;UT001326;UT001064;UT002067;UT002795;UT001800,134751934,CCCCCCCCCCCCCCC/C=C\CCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,21.9,min,NDXZRODTPALTBU-HCJNTHTKSA-N,[M+CH3COO]-
UT014425,UT001100;UT002569;UT001838;UT002097,134752535,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\CCCCCCCCCCC,19.53,min,NJQOUKFMDSLWNH-LCUIJRPUSA-N,[M-H]-
UT880193,UT002212;UT001472;UT001219;UT001961,134752630,CCCCCCCC/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OC(COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCC(CO)O,7.94,min,NKQMVGLKBUHTCY-JKIJTENUSA-N,[M-H]-
UT906888,UT002080;UT002809;UT001340,134753346,CCCCCCCCCCCCCCCCCCOCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\CCCCCCCCCCCCC,39.87,min,NQZXFMSISYRTSE-FPODKLOTSA-N,[M+CH3COO]-
UT404388,UT001891;UT001152;UT002624,134753945,CCCCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC,35.73,min,NWMRMMRJNCGRTC-CDNBUOKMSA-N,[M-H]-
UT133095,UT001857;UT001119;UT002589,134754031,CCCCCCCCCCCC/C=C\CCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\CCCCCCCCCC,16.85,min,NXIAGSLBMLOYBM-ONGBHLIUSA-N,[M-H]-
UT554647,UT001142;UT002613,134754227,CCCCCCCCCC/C=C\C/C=C\CCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC,10.73,min,NZDVQHVTTWTVMW-DFEPEIOWSA-N,[M-H]-
UT785670,UT002048;UT002776;UT001777;UT001307;UT002511;UT001040,134754501,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\CCCCCCCCCCCCC,33.71,min,OBRNLVIDOVBLPU-FPODKLOTSA-N,[M+CH3COO]-
UT198502,UT001369;UT002838;UT002110,134754557,CCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\CCCCCCCCCCCCC,30.89,min,OCGMRPHRWYLSEA-OHYPFYFLSA-N,[M-H]-
UT997684,UT002969;UT001504;UT002242,134755189,CCCCCCCCCCCCCCC/C=C\CCC(=O)OC(COC(=O)CC/C=C\CCCCCCCCCCCCC)COP(=O)(O)OCC(C(=O)O)N,30.49,min,OHVPXIJWGQXNSY-SZDCHMHBSA-N,[M-H]-
UT640279,UT001006;UT001742;UT002478,134755479,CCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\CCCCCCCCCC,16.08,min,OKOJVIBHOSGPIV-JSCMVKKRSA-N,[M+CH3COO]-
UT542045,UT002065;UT002793;UT001324,134755532,CCCCCCCCCC/C=C\C/C=C\CCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\CCCCCCCCCC,14.02,min,OLFQKGHJXVWQBX-CTKUXNRFSA-N,[M+CH3COO]-
UT511111,UT002012;UT002742;UT001271,134755548,CCCCCCCCCCCCCCCCC/C=C\CCC(=O)N[C@H](COP(=O)([O-])OCC[N+](C)(C)C)[C@H](/C=C/CCCCCCCCCCCCC)O,34.03,min,OLJJWQULRPCSST-QMQRQSDPSA-N,[M+CH3COO]-
UT964036,UT001305;UT002774;UT002046,134756003,CCCCCCCCCCCCC/C=C\CCC(=O)OC(COC(=O)CC/C=C\CCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,21.23,min,OPXAZFYJOBVDTP-SZDCHMHBSA-N,[M+CH3COO]-
