accession,original_accessions,pubchem_id,smiles_iso,rt,rt_unit,inchikey
PR968053,PR309373;PR309374,439877,C1=CC(=C(C=C1C=CC(=O)NCCCCN)O)O,2.23,min,KTZNZCYTXQYEHT-UHFFFAOYSA-N
PR305278,PR308085;PR308094;PR308083;PR308092;PR308099;PR308097;PR308090;PR308087;PR308095;PR308088;PR308081;PR309443,440733,C1=CC(=CC=C1C=CC=O)O,4.52,min,CJXMVKYNVIGQBS-UHFFFAOYSA-N
PR078233,PR307394;PR307387;PR307389;PR307377;PR307392;PR307373;PR307385;PR307379;PR307381;PR307383;PR307375;PR308714,442534,C[C@]12C[C@@]3([C@@H]4C[C@]1([C@@]4([C@H](O2)O3)COC(=O)C5=CC=CC=C5)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)O,3.779183,min,YKRGDOXKVOZESV-WRJNSLSBSA-N
PR961157,PR307376;PR307378;PR307393;PR307380;PR307374;PR307391;PR307388;PR307372;PR308712;PR307390;PR307384;PR307382;PR307386,442534,C[C@]12C[C@@]3([C@@H]4C[C@]1([C@@]4([C@H](O2)O3)COC(=O)C5=CC=CC=C5)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)O,3.779183,min,YKRGDOXKVOZESV-WRJNSLSBSA-N
PR253728,PR307287;PR307288;PR307290;PR307282;PR308731;PR307284;PR307283;PR307281;PR307286;PR307280;PR307289;PR307285,442793,CCCCC[C@@H](CC(=O)CCC1=CC(=C(C=C1)O)OC)O,7.4492,min,NLDDIKRKFXEWBK-AWEZNQCLSA-N
PR711717,PR309034,480763,CC(=CCC1=C(C=C2C(=C1O)C(=O)CC(O2)C3=CC=CC=C3)O)C,7.58,min,UOWOIGNEFLTNAW-UHFFFAOYSA-N
PR254071,PR309041,480768,CC(=CCC1=C(C=CC(=C1)C2CC(=O)C3=C(O2)C(=C(C=C3)O)CC=C(C)C)O)C,9.05,min,CUFAXDWQDQQKFF-UHFFFAOYSA-N
PR170457,PR309043,480770,CC(=CCC1=C(C(=CC(=C1)C2CC(=O)C3=C(O2)C(=C(C=C3O)O)CC=C(C)C)O)O)C,9.08,min,HCBKENVWCDLQOA-UHFFFAOYSA-N
PR177100,PR309026;PR309027,480815,CC(=CCC1=C(C(=C(C=C1O)O)CC=C(C)C)CCC2=CC(=C(C=C2)O)O)C,7.85,min,QFAPONVNJTUMHF-UHFFFAOYSA-N
PR948161,PR308992,500375,CC1C2C(CC3C2(CCC4C3CC=C5C4(CCC(C5)OC6C(C(C(C(O6)CO)OC7C(C(C(C(O7)C)O)O)O)O)OC8C(C(C(C(O8)C)O)O)O)C)C)OC1(CCC(C)COC9C(C(C(C(O9)CO)O)O)O)O,5.04,min,LVTJOONKWUXEFR-UHFFFAOYSA-N
PR468194,PR309050,503731,CC(=CCC1=C(C=C2C(=C1OC)C=C(O2)C3=C(C=C(C=C3)O)O)O)C,8.35,min,CNPMAFLUEHEXRE-UHFFFAOYSA-N
PR814240,PR309036,509245,CC(=CCC1=C(C=C(C2=C1OC(CC2=O)C3=CC=C(C=C3)O)O)O)C,7.66,min,LPEPZZAVFJPLNZ-UHFFFAOYSA-N
PR233422,PR309211,547456,C1=CC=C2C(=C1)C(=CN2)CC(=NOS(=O)(=O)O)SC3C(C(C(C(O3)CO)O)O)O,3.11,min,DNDNWOWHUWNBCK-UHFFFAOYSA-N
PR379552,PR309406,558649,C1=CC=C(C=C1)CC(C(=O)O)NC(=O)CCC(C(=O)O)N,3.14,min,XHHOHZPNYFQJKL-UHFFFAOYSA-N
PR261896,PR309404,562665,C1=CC=C(C=C1)CC(=O)NC(CC(=O)O)C(=O)O,3.72,min,SVFKZPQPMMZHLZ-UHFFFAOYSA-N
PR575705,PR305126;PR305110;PR305130;PR305114;PR305116;PR305112;PR308857;PR305128;PR305122;PR305120;PR305124;PR305118;PR305108,573663,COC1=C(C=CC(=C1)C(=O)OC2CC3CCC(C2)N3)O,3.2679,min,GWWGRYGNRKFSSX-UHFFFAOYSA-N
PR784460,PR304645;PR304654;PR304675;PR304669;PR304642;PR304666;PR308894;PR304651;PR304663;PR304657;PR304660;PR304672;PR304648,579054,CCC1CC2CC3(C1N(C2)CCC4=C3NC5=CC(=C(C=C45)OC)C6CC7C(C(CC8=C6NC9=CC=CC=C89)N(CC7=CC)C)C(=O)OC)C(=O)OC,4.938133,min,VCMIRXRRQJNZJT-UHFFFAOYSA-N
PR126124,PR304668;PR304653;PR304656;PR304671;PR304641;PR304665;PR304674;PR304662;PR304659;PR304650;PR308890;PR304644;PR304647,579054,CCC1CC2CC3(C1N(C2)CCC4=C3NC5=CC(=C(C=C45)OC)C6CC7C(C(CC8=C6NC9=CC=CC=C89)N(CC7=CC)C)C(=O)OC)C(=O)OC,4.938133,min,VCMIRXRRQJNZJT-UHFFFAOYSA-N
PR130986,PR307981;PR307987;PR307993;PR307991;PR308740;PR307989;PR307978;PR307983;PR307974;PR307980;PR307973;PR307976;PR307985,586372,COC1=C(C=CC(=C1)CC(CO)C(CC2=CC(=C(C=C2)O)OC)CO)O,4.77,min,PUETUDUXMCLALY-UHFFFAOYSA-N
PR078662,PR307988;PR307979;PR307972;PR308738;PR307975;PR307982;PR307984;PR307977;PR307986;PR307992;PR307990,586372,COC1=C(C=CC(=C1)CC(CO)C(CC2=CC(=C(C=C2)O)OC)CO)O,4.77,min,PUETUDUXMCLALY-UHFFFAOYSA-N
PR253464,PR309216,598860,COC1=CC=CC2=C1C(=CN2)CC(=NOS(=O)(=O)O)SC3C(C(C(C(O3)CO)O)O)O,3.52,min,IIAGSABLXRZUSE-UHFFFAOYSA-N
PR915328,PR307425;PR307427;PR307420;PR307424;PR307421;PR307428;PR307423;PR307419;PR307431;PR307429;PR309196,601562,CC1C(CC2C1C(OC=C2C(=O)OC)OC3C(C(C(C(O3)CO)O)O)O)O,3.36,min,AMBQHHVBBHTQBF-UHFFFAOYSA-N
PR974331,PR307422;PR307426;PR307430,601562,CC1C(CC2C1C(OC=C2C(=O)OC)OC3C(C(C(C(O3)CO)O)O)O)O,3.364367,min,AMBQHHVBBHTQBF-UHFFFAOYSA-N
PR865966,PR305057;PR305090;PR305086;PR305053;PR308885;PR305066;PR305073;PR305045;PR305082;PR305049;PR305070;PR305061;PR305077,611919,CCC1CN2CCC3=C(C2CC1C(=COC)C(=O)OC)NC4=C3C(=CC=C4)OC,5.51,min,LELBFTMXCIIKKX-UHFFFAOYSA-N
PR441099,PR305065;PR305089;PR305076;PR305085;PR305072;PR305048;PR305060;PR305069;PR305052;PR305056;PR305081;PR308881;PR305044,611919,CCC1CN2CCC3=C(C2CC1C(=COC)C(=O)OC)NC4=C3C(=CC=C4)OC,5.51,min,LELBFTMXCIIKKX-UHFFFAOYSA-N
PR390650,PR309025,623060,COC1=CC2=C(C=C1)C3COC4=C(C3O2)C=CC(=C4)O,5.93,min,NSRJSISNDPOJOP-UHFFFAOYSA-N
PR146069,PR304494;PR304508;PR304498;PR308858;PR304488;PR304506;PR304486;PR304492;PR304490;PR304496;PR304502;PR304500;PR304504,626363,CC=C1CN2C3CC1C(C2CC4=C3NC5=CC=CC=C45)CO,3.58,min,VXTDUGOBAOLMED-UHFFFAOYSA-N
PR881724,PR305109;PR305113;PR305127;PR305125;PR305131;PR305117;PR305111;PR305121;PR308866;PR305123;PR305129;PR305119;PR305115,630921,C1CC(C(C2C1CN3CCC4=C(C3C2)NC5=CC=CC=C45)C(=O)O)O,3.81,min,AADVZSXPNRLYLV-UHFFFAOYSA-N
PR314011,PR307457;PR307456;PR307459;PR307461;PR308821;PR307458;PR307460,633349,CC(=O)OC1C(C2(CCC3C(C24C1O4)CCC5C3(CCC(C5)O)C)C)C6=COC(=O)C=C6,7.508033,min,SCULJPGYOQQXTK-UHFFFAOYSA-N
PR595728,PR307083;PR307062;PR307071;PR307086;PR307065;PR307078;PR307073;PR307068;PR307092;PR307081;PR309001;PR307075;PR307089,637775,COC1=CC(=CC(=C1O)OC)/C=C/C(=O)O,4.21,min,PCMORTLOPMLEFB-ONEGZZNKSA-N
PR411023,PR309219,688715,C1=CC=C2C(=C1)C(=O)C(=C(O2)C3=CC=C(C=C3)O)O,8.56,min,GPGOCTLAUAHUQO-UHFFFAOYSA-N
PR766377,PR309225,688836,COC1=CC2=C(C=C1)C(=O)C(=C(O2)C3=CC(=CC=C3)OC)O,6.76,min,PFMGWOVPHHEHAL-UHFFFAOYSA-N
PR411011,PR307025;PR306986;PR307013;PR307017;PR306994;PR308791;PR307005;PR307021;PR307001;PR306990;PR307009,2734580,C1C(OC2=C(C1=O)C=C(C=C2)O)C3=CC=CC=C3,7.16,min,XYHWPQUEOOBIOW-UHFFFAOYSA-N
PR069084,PR309119,3017884,C(CCCC(=O)O)CCC(CC(=O)O)O,4.3,min,OQYZCCKCJQWHIE-UHFFFAOYSA-N
PR890666,PR309160,3082003,CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)O,10.27,min,YAMUFBLWGFFICM-UHFFFAOYSA-N
PR870129,PR308956,3083960,CCCSS(=O)(=O)O,2.93,min,XXRSQNIODUGKPF-UHFFFAOYSA-N
PR781550,PR307091;PR307085;PR307088;PR307080;PR307082;PR309303;PR307061;PR307070;PR307072;PR307077;PR307064;PR307067,3084407,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C(=C(C(=C3O)C4C(C(C(C(O4)CO)O)O)O)O)C5C(C(C(C(O5)CO)O)O)O)O,3.3,min,FIAAVMJLAGNUKW-UHFFFAOYSA-N
PR632763,PR308884;PR305012;PR305015;PR305009;PR305006;PR305010;PR305004,3101182,CC(=O)OC1CC2(CN3C4C2C5(C1)C3C6(C(C7C(C5C6(C4)CC7=C)O)O)O)C,3.03,min,XGTNTUKODZZCGL-UHFFFAOYSA-N
PR738863,PR304589;PR304577;PR304569;PR304561;PR308872;PR304549;PR304557;PR304585;PR304573;PR304593;PR304581;PR304553;PR304565,3281521,COC=C(C1CC2C3=C(CCN2CC1C=C)C4=CC=CC=C4N3)C(=O)OC,5.67,min,TZUGIFAYWNNSAO-UHFFFAOYSA-N
PR602574,PR309054,3320872,C1=CC(=CC=C1C(=O)O)OC2C(C(C(C(O2)CO)O)O)O,2.58,min,XSSDYIMYZONMBL-UHFFFAOYSA-N
PR649756,PR308155;PR308151;PR308147;PR308167;PR308149;PR308161;PR308157;PR308153;PR308165;PR308159;PR308756;PR308163;PR308145,3321899,CCC(C)C(C(=O)O)NC(=O)CC1=CNC2=CC=CC=C21,6.139517,min,WPTUQMUCTTVOFW-UHFFFAOYSA-N
PR906171,PR309005,3347980,COC1=CC(=CC(=C1O)OC)C=CC(=O)OC2C(C(C(OC2OC(=O)C=CC3=CC(=C(C(=C3)OC)O)OC)CO)O)O,4.62,min,KQDOTXAUJBODDM-UHFFFAOYSA-N
PR700607,PR308266;PR308280;PR308282;PR308264;PR308262;PR308270;PR308276;PR308268;PR308284;PR308274;PR308278;PR309450;PR308272,3398622,CC(C(=O)O)NC(=O)CC1=CNC2=CC=CC=C21,4.52855,min,FBDCJLXTUCMFLF-UHFFFAOYSA-N
PR576451,PR305080;PR305064,3403655,CCC(C)C(=O)OC1C(C2C(CN3CC(CCC3C2(C)O)C)C4C1(C5C(CC6C7(C5(C4)OC6(C(CC7)OC(=O)C(C)(C(C)OC(=O)C)O)O)C)O)O)O,5.103483,min,CPINTEKYWNYXNP-UHFFFAOYSA-N
PR802973,PR305084;PR305079;PR305068;PR305055;PR305047;PR305043;PR305071;PR305063;PR305059;PR305075;PR305088;PR308895;PR305051,3403655,CCC(C)C(=O)OC1C(C2C(CN3CC(CCC3C2(C)O)C)C4C1(C5C(CC6C7(C5(C4)OC6(C(CC7)OC(=O)C(C)(C(C)OC(=O)C)O)O)C)O)O)O,5.1,min,CPINTEKYWNYXNP-UHFFFAOYSA-N
PR900695,PR309063,3496897,COC1=C(C=CC(=C1)C=CCO)OC2C(C(C(C(O2)CO)O)O)O,2.88,min,SFLMUHDGSQZDOW-UHFFFAOYSA-N
PR662890,PR308969,3509806,CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(C(CC(C6)O)OC7C(C(C(CO7)O)O)OC8C(C(C(C(O8)C)O)O)O)C)C)C)OC1,8.59,min,SKHJNNFXCKTDBG-UHFFFAOYSA-N
PR576239,PR307332;PR307338;PR309195;PR307336;PR307334;PR307345;PR307348;PR307330;PR307341;PR307343;PR307328,3515873,COC(=O)C1=COC(C2C1CC=C2CO)OC3C(C(C(C(O3)CO)O)O)O,3.41625,min,IBFYXTRXDNAPMM-UHFFFAOYSA-N
PR063291,PR307339;PR307344;PR308754;PR307329;PR307342;PR307337;PR307347;PR307340;PR307327;PR307331;PR307346;PR307333;PR307335,3515873,COC(=O)C1=COC(C2C1CC=C2CO)OC3C(C(C(C(O3)CO)O)O)O,3.41625,min,IBFYXTRXDNAPMM-UHFFFAOYSA-N
PR805593,PR307654;PR308759;PR307659;PR307638;PR307657;PR307648;PR307643;PR307662;PR307651;PR307641;PR307664,3515878,C=CC1C(OC=C2C1(CCOC2=O)O)OC3C(C(C(C(O3)CO)O)O)O,3.1978,min,HEYZWPRKKUGDCR-UHFFFAOYSA-N
PR094362,PR307647;PR307663;PR307640;PR307656;PR307661;PR307653;PR307658;PR307637;PR307645;PR307650,3515878,C=CC1C(OC=C2C1(CCOC2=O)O)OC3C(C(C(C(O3)CO)O)O)O,3.1978,min,HEYZWPRKKUGDCR-UHFFFAOYSA-N
PR988779,PR309302,3542481,C1C(C(C(C(O1)C2=C(C(=C(C3=C2OC(=CC3=O)C4=CC(=C(C=C4)O)O)O)C5C(C(C(C(O5)CO)O)O)O)O)O)O)O,3.35,min,XBGYTZHKGMCEGE-UHFFFAOYSA-N
PR639663,PR307122;PR307105;PR307108;PR307116;PR307111;PR307102;PR307100;PR309304;PR307119;PR307095;PR307113,3549960,C1=CC(=C(C=C1C2=CC(=O)C3=C(O2)C(=C(C(=C3O)C4C(C(C(C(O4)CO)O)O)O)O)C5C(C(C(C(O5)CO)O)O)O)O)O,3.077283,min,ZLPSOQFIIQIIAX-UHFFFAOYSA-N
PR763237,PR309289,3556303,COC1=C(C(=C2C(=C1)OC(=CC2=O)C3=CC(=C(C=C3)O)O)O)C4C(C(C(C(O4)CO)O)O)O,3.71,min,DLVLXOYLQKCAME-UHFFFAOYSA-N
PR120263,PR306149;PR308796;PR306194;PR306199;PR306159;PR306154;PR306204;PR306174;PR306179;PR306184;PR306164;PR306169;PR306189,3564542,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O)O,3.92,min,OMQADRGFMLGFJF-UHFFFAOYSA-N
PR102707,PR305309;PR305311;PR305312;PR305316;PR305315;PR305314;PR308691;PR305313;PR305317;PR305310,3568493,CC1(CCC2(C(C1)C3=CCC4C5(CCC(C(C5CCC4(C3(CC2O)C)C)(C)C)OC6C(C(C(C(O6)CO)O)O)O)C)C(=O)O)C,7.33,min,WYDPEADEZMZKNM-UHFFFAOYSA-N
PR645644,PR308835;PR305621;PR305628;PR305579;PR305560;PR305573;PR305566;PR305609;PR305591,3568969,COC1=CC(=CC(=C1O)OC)C2=C(C=C3C(=CC(=CC3=[O+]2)O)O)OC4C(C(C(C(O4)CO)O)O)O,3.21,min,PXUQTDZNOHRWLI-UHFFFAOYSA-O
PR140370,PR304477;PR304454;PR304450;PR304469;PR304442;PR308878;PR304473;PR304457;PR304446;PR304484;PR304480;PR304465;PR304461,3582412,CC(C1CC2CC3(C1N(C2)CCC4=C3NC5=C4C=C(C=C5)OC)C(=O)OC)O,4.609633,min,OYMQKBZMKFJPMH-UHFFFAOYSA-N
PR080157,PR304934;PR304922;PR304931;PR304919;PR304916;PR304905;PR304913;PR304908;PR304910;PR304925;PR308721;PR304928,3605588,CC1CC2C(C(C3(O2)CCC4C5CC=C6CC(CCC6(C5C(=O)C4=C3C)C)OC7C(C(C(C(O7)CO)O)O)O)C)NC1,4.009517,min,HYDDDNUKNMMWBD-UHFFFAOYSA-N
PR688217,PR308744;PR308029;PR308016;PR308007,3660596,COC1=C(C=C(C=C1)CC2COC(=O)C2CC3=CC(=C(C=C3)OC4C(C(C(C(O4)CO)O)O)O)OC)OC,5.17965,min,XOJVHLIYNSOZOO-UHFFFAOYSA-N
PR093185,PR308006;PR308028;PR308024;PR308031;PR308015;PR308009;PR308018;PR308022;PR308742;PR308011;PR308026;PR308020;PR308013,3660596,COC1=C(C=C(C=C1)CC2COC(=O)C2CC3=CC(=C(C=C3)OC4C(C(C(C(O4)CO)O)O)O)OC)OC,5.17965,min,XOJVHLIYNSOZOO-UHFFFAOYSA-N
PR922318,PR307742,3694932,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)C)O)O)C)C)C2C1)C)C(=O)O)C,9.748883,min,MDZKJHQSJHYOHJ-UHFFFAOYSA-N
PR150591,PR307694;PR307712;PR307707;PR307721;PR307716;PR309422;PR307726,3694932,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)C)O)O)C)C)C2C1)C)C(=O)O)C,9.748883,min,MDZKJHQSJHYOHJ-UHFFFAOYSA-N
PR028611,PR308964,3710145,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)OC5C(OC(C(C5O)O)O)CO)CO)CO)CO)O)O)O)O,1.77,min,FTNIPWXXIGNQQF-UHFFFAOYSA-N
PR992014,PR305949;PR305984;PR309186;PR305928;PR305963;PR305998;PR306005;PR305970;PR305935;PR305956;PR305942;PR305977;PR305991,3733033,COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)OC4C(C(C(C(O4)CO)O)O)O,5.03,min,MGJLSBDCWOSMHL-UHFFFAOYSA-N
PR495085,PR305948;PR305962;PR305941;PR305969;PR305976;PR305927;PR305983;PR305955;PR305934;PR305990;PR305997;PR308751;PR306004,3733033,COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)OC4C(C(C(C(O4)CO)O)O)O,5.03,min,MGJLSBDCWOSMHL-UHFFFAOYSA-N
PR938382,PR304976;PR304964;PR304972;PR304982;PR304966;PR304984;PR304968;PR304980;PR304978;PR304974;PR308747;PR304970;PR304986,3752085,C[NH+]1CCC2=C3C1CC4=CC(=C(C=C4)OC)OC5=CC=C(CC6=NCCC7=CC(=C(C=C76)OC3=C(C(=C2[O-])OC)OC)OC)C=C5,3.947033,min,CLDCTFPNFRITPI-UHFFFAOYSA-N
PR695930,PR304792;PR304784;PR304804;PR309451;PR304794;PR304796;PR304798;PR304788;PR304786;PR304800;PR304806;PR304802;PR304790,3753277,CC1C2CN3CCC4(C3CC2C(=CO1)C(=O)OC)C5=C(C(=C(C=C5)OC)OC)NC4=O,4.48,min,TTZWEOINXHJHCY-UHFFFAOYSA-N
PR640055,PR307486;PR307484;PR309320;PR307483;PR307487;PR307488;PR309319;PR307493;PR307494;PR307485;PR307491;PR307490;PR307492;PR307489,3794292,C1C(OC2=C(C1=O)C=CC(=C2)O)C3=CC=C(C=C3)OC4C(C(C(C(O4)CO)O)O)O,4.08675,min,DEMKZLAVQYISIA-UHFFFAOYSA-N
PR395192,PR304865;PR304822;PR304833;PR304826;PR304837;PR304841;PR304845;PR304861;PR308859;PR304857;PR304849;PR304853;PR304830,3803978,CC=C1CN2CCC34C2CC1C(=C3NC5=C4C=CC=C5O)C=O,3.39,min,JDOFCMASVRMYJU-UHFFFAOYSA-N
PR422320,PR305030;PR305020;PR305018;PR305036;PR308891;PR305040;PR305038;PR305022;PR305026;PR305028;PR305034;PR305024;PR305032,3818601,CCC(C)C(=O)OC1C(C2C(CN3CC(CCC3C2(C)O)C)C4C1(C5C(CC6C7(C5(C4)OC6(C(CC7)OC(=O)C(C)(C(C)O)O)O)C)O)O)O,4.64,min,LWSPRPDSPCBAKK-UHFFFAOYSA-N
PR554861,PR305400;PR305398;PR305406;PR305386;PR305384;PR308710;PR305396;PR305388;PR305392;PR305394;PR305402;PR305390;PR305404,3874518,CC1C(C(C(C(O1)OC2C(OC(C(C2O)O)OCC3C(C(C(C(O3)OC(=O)C45CCC(CC4C6=CCC7C8(CCC(C(C8CCC7(C6(CC5)C)C)(C)CO)OC9C(C(C(CO9)O)O)OC1C(C(C(C(O1)C)O)O)O)C)(C)C)O)O)O)CO)O)O)O,5.3895,min,RYHDIBJJJRNDSX-UHFFFAOYSA-N
PR934085,PR308707;PR305401;PR305397;PR305403;PR305393;PR305395;PR305387;PR305399;PR305391;PR305389;PR305383;PR305405;PR305385,3874518,CC1C(C(C(C(O1)OC2C(OC(C(C2O)O)OCC3C(C(C(C(O3)OC(=O)C45CCC(CC4C6=CCC7C8(CCC(C(C8CCC7(C6(CC5)C)C)(C)CO)OC9C(C(C(CO9)O)O)OC1C(C(C(C(O1)C)O)O)O)C)(C)C)O)O)O)CO)O)O)O,5.3895,min,RYHDIBJJJRNDSX-UHFFFAOYSA-N
PR499585,PR308243;PR308235;PR308246;PR308229;PR308255;PR308720;PR308232;PR308261;PR308258;PR308240;PR308252;PR308237;PR308249,3935161,CC(=O)OC1=CC=C(C=C1)C=CC2=CC(=CC(=C2)OC(=O)C)OC(=O)C,8.4574,min,PDAYUJSOJIMKIS-UHFFFAOYSA-N
PR370266,PR308179;PR308177;PR308178;PR308168;PR308172;PR308174;PR308847;PR308173;PR308169;PR308170;PR308175;PR308171;PR308176,3945661,CC(C)CC(C(=O)O)NC(=O)CC1=CNC2=CC=CC=C21,6.2079,min,HCZNPUHZYPPINM-UHFFFAOYSA-N
PR088071,PR305107;PR305102;PR305092;PR308982;PR305094;PR305104;PR305098,4115417,CC1CCC2C(C3C(N2C1)CC4C3(CCC5C4CC=C6C5(CCC(C6)OC7C(C(C(C(O7)CO)OC8C(C(C(C(O8)C)O)O)O)O)OC9C(C(C(C(O9)C)O)O)O)C)C)C,5.01,min,TYNQWWGVEGFKRU-UHFFFAOYSA-N
PR103578,PR305091;PR305097;PR309423;PR305099;PR305096;PR305101;PR305093;PR305095;PR305105;PR305103;PR305106;PR305100,4115417,CC1CCC2C(C3C(N2C1)CC4C3(CCC5C4CC=C6C5(CCC(C6)OC7C(C(C(C(O7)CO)OC8C(C(C(C(O8)C)O)O)O)O)OC9C(C(C(C(O9)C)O)O)O)C)C)C,5.01,min,TYNQWWGVEGFKRU-UHFFFAOYSA-N
PR911307,PR309184;PR309185,4183640,C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3)OC4C(C(C(C(O4)CO)O)O)O)O,3.66,min,KYQZWONCHDNPDP-UHFFFAOYSA-N
PR006934,PR308218;PR308226;PR308206;PR308204;PR308849;PR308210;PR308216;PR308220;PR308224;PR308212;PR308208;PR308222;PR308214,4255608,C1=CC=C(C=C1)CC(C(=O)O)NC(=O)CC2=CNC3=CC=CC=C32,6.348617,min,BUGQHORRADGONS-UHFFFAOYSA-N
PR572413,PR306126;PR306090;PR306102;PR306096;PR306143;PR306120;PR306084;PR306114;PR306132;PR306108;PR306078;PR306137;PR308795,4278576,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC(=C(C=C5)O)O)O)CO)O)O)O)O)O,4.035367,min,OBKKEZLIABHSGY-UHFFFAOYSA-N
PR019308,PR308963,4287569,C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)OCC3C(C(C(C(O3)OC4(C(C(C(O4)CO)O)O)CO)O)O)O)O)O)O)O)O)O)O,1.69,min,UQZIYBXSHAGNOE-UHFFFAOYSA-N
PR083288,PR308962,4287569,C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)OCC3C(C(C(C(O3)OC4(C(C(C(O4)CO)O)O)CO)O)O)O)O)O)O)O)O)O)O,1.69,min,UQZIYBXSHAGNOE-UHFFFAOYSA-N
PR055732,PR309192,4430509,CC1C(CC2C1C(OC=C2C(=O)O)OC3C(C(C(C(O3)CO)O)O)O)O,2.77,min,JNNGEAWILNVFFD-UHFFFAOYSA-N
PR311162,PR305693;PR305741;PR308780;PR305734;PR305768;PR305700;PR305761;PR305748;PR305714;PR305707;PR305721,4463283,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC=C(C=C5)OC)O)CO)O)O)O)O)O,5.42,min,NLAWPKPYBMEWIR-UHFFFAOYSA-N
PR426200,PR305733;PR305740;PR308778;PR305720;PR305706;PR305713;PR305747;PR305760;PR305767;PR305727;PR305754;PR305699;PR305692,4463283,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC=C(C=C5)OC)O)CO)O)O)O)O)O,5.42,min,NLAWPKPYBMEWIR-UHFFFAOYSA-N
PR346348,PR307135;PR307126;PR307134;PR307143;PR307128;PR307137;PR307145;PR307139;PR309285;PR307130;PR307141;PR307147;PR307132,4475102,C1=CC(=CC=C1C2=CC(=O)C3=C(C(=C(C=C3O2)O)C4C(C(C(C(O4)CO)O)O)O)O)O,3.945533,min,MYXNWGACZJSMBT-UHFFFAOYSA-N
PR155005,PR309206,4479687,CS(=O)CCCCCC(=NOS(=O)(=O)O)SC1C(C(C(C(O1)CO)O)O)O,1.93,min,HUCGRJSHMZWRQQ-UHFFFAOYSA-N
PR036176,PR307180;PR307211;PR307203;PR307191;PR307195;PR307207;PR307187;PR307172;PR307184;PR307199;PR309205;PR307215;PR307176,4479893,CSCCCCC(=NOS(=O)(=O)O)SC1C(C(C(C(O1)CO)O)O)O,2.87,min,GKUMMDFLKGFCKH-UHFFFAOYSA-N
PR408800,PR309204,4479912,CS(=O)CCCCC(=NOS(=O)(=O)O)SC1C(C(C(C(O1)CO)O)O)O,1.74,min,GMMLNKINDDUDCF-UHFFFAOYSA-N
PR735344,PR309217,4480094,CON1C=C(C2=CC=CC=C21)CC(=NOS(=O)(=O)O)SC3C(C(C(C(O3)CO)O)O)O,4.02,min,PKKMITFKYRCCOL-UHFFFAOYSA-N
PR019154,PR307260;PR307257;PR307265;PR307263;PR307262;PR308762;PR307256;PR307264;PR307259;PR307266;PR307267;PR307258;PR307261,4480096,C=CC(CC(=NOS(=O)(=O)O)SC1C(C(C(C(O1)CO)O)O)O)O,1.768383,min,MYHSVHWQEVDFQT-UHFFFAOYSA-N
PR565540,PR309385,4480305,COC1=CC2=C(C=C1)N(C(=O)C(O2)OC3C(C(C(C(O3)CO)O)O)O)O,3.51,min,WTGXAWKVZMQEDA-UHFFFAOYSA-N
PR776282,PR309340;PR309339,4480898,C1CC(=O)C(C1CC(=O)O)CC=CCCOC2C(C(C(C(O2)CO)O)O)O,3.28,min,JFDNMLUPLXZXGV-UHFFFAOYSA-N
PR498042,PR305923;PR305866;PR305897;PR305860;PR305951;PR309447;PR305892;PR305879;PR305886;PR305993;PR305958;PR305904;PR305846;PR305911;PR305917;PR305930;PR305979;PR305944;PR305853;PR305972;PR305872;PR305937;PR305986;PR305965;PR306000,4481259,C1=CC(=C(C=C1C2=C(C=C3C(=CC(=CC3=[O+]2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O)O,2.85,min,RKWHWFONKJEUEF-UHFFFAOYSA-O
PR006872,PR305952;PR305959;PR305966;PR305973;PR305945;PR305924;PR305938;PR305931;PR305994;PR308838;PR305987;PR306001;PR305980,4481459,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C([O+]=C4C=C(C=C(C4=C3)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,2.94,min,USNPULRDBDVJAO-UHFFFAOYSA-O
