accession,original_accessions,pubchem_id,smiles_iso,rt,rt_unit,inchikey
BS782853,BS003534;BS003533,133052631,COC1=C(C=C(C=C1)C2CC(=O)C3=C(O2)C=CC(=C3O)O)OC,700.8,sec,IXPQVGYEEBKAPR-UHFFFAOYSA-N
BS751359,BS003589;BS003590,133052632,COC1=C2C(=O)CC(OC2=C(C=C1)O)C3=CC=CC=C3,576.0,sec,QKKLESZITVHFQP-UHFFFAOYSA-N
BS493165,BS001009,134717726,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@H](CO[C@H]2OC(=O)[C@@]34CC[C@@]5(C(=CCC6[C@]5(CCC7[C@@]6(C[C@@H]([C@@H]([C@@]7(C)C(=O)O)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O)O)C)C)[C@@H]3CC(CC4)(C)C)C)O)O)O)O[C@H]9[C@@H]([C@](CO9)(CO)O)O)O[C@H]1[C@@H]([C@H]([C@@H](CO1)O)O)O,808.2,sec,ADIBRWUTYMYVDH-DUIVSVLLSA-N
BS347291,BS001190,134720214,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@H](CO[C@H]2OC(=O)[C@@]34CC[C@@]5(C(=CCC6[C@]5(CCC7[C@@]6(C[C@@H]([C@@H]([C@@]7(C)C(=O)O)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)O)C)C)[C@@H]3CC(CC4)(C)C)C)O)O)O)O)O[C@H]1[C@@H]([C@H]([C@@H](CO1)O)O)O,768.6,sec,BAMZIPMKRIZGEQ-RVVSSWROSA-N
BS811783,BS001207;BS001208,134720718,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@H](CO[C@H]2OC(=O)[C@]34CCC(C[C@H]3C5=CCC6[C@]([C@@]5(C[C@H]4O)C)(CCC7[C@@]6(C[C@@H]([C@@H]([C@@]7(C)C(=O)O)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O)O)O)C)C)(C)C)O)O)O)O)OC(=O)C,806.4,sec,BFDLDIKIPJXHON-QLFUKLNHSA-N
BS861224,BS001196,134722322,C1C(C(=O)C2=C(O1)C=C(C=C2)O)(C3=CC=C(C=C3)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O,225.72,sec,BTODFHHNMFOZHK-FEUJFKKFSA-N
BS001896,BS001037,134726255,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=C(OC4=CC(=CC(=C4C3=O)O)O[C@H]5[C@@H]([C@H]([C@@H]([C@@H](O5)C)O)O)O)C6=CC=C(C=C6)O)CO)O)O)O)O)O,237.0,sec,DDELFAUOHDSZJL-NISQZGKJSA-N
BS220214,BS001095,134728632,COC1=C(C=CC(=C1)/C=C/C(=O)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2O[C@@H]3[C@H]([C@@H]([C@H](O[C@H]3OC4=CC=C(C=C4)C5=CC(=O)C6=C(C=C(C=C6O5)O)O)C(=O)O)O)O)C(=O)O)O)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)C(=O)O)O)O)O)O,410.4,sec,DZQSHMPRUIQXPF-LDHFKLKISA-N
BS576415,BS001198,134731816,C[C@@]12CCC3[C@@](C1CC=C4[C@]2(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C)(C[C@@H]([C@@H]([C@@]3(C)CO)O[C@H]7[C@@H]([C@H]([C@@H](CO7)O)OC(=O)CC(=O)O)O)O)C,789.42,sec,GCLVKIXOISSSOM-HUSOEYKKSA-N
BS107651,BS001127;BS001126,134733135,C[C@]12CC[C@@H]([C@@](C1CC[C@@]3(C2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C)C)(C)CO)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O,789.6,sec,GOIICROVOYDKKG-RMOCACDQSA-N
BS245267,BS001205,134734008,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@H](CO[C@H]2OC(=O)[C@]34CCC(C[C@H]3C5=CCC6[C@]([C@@]5(C[C@H]4O)C)(CCC7[C@@]6(C[C@@H]([C@@H]([C@@]7(C)C(=O)O)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O)O)O)C)C)(C)C)O)O)O)O)O[C@H]1[C@@H]([C@H]([C@@H](CO1)O)O)O,699.0,sec,GXDXOYYVPOQAPN-NVEWTADNSA-N
BS800615,BS003408;BS003405;BS003404;BS003407;BS003406,134737391,C[C@@H]1[C@H]([C@@H]([C@@H]([C@@H](O1)O[C@H]2[C@@H]([C@@H](CO[C@@H]2O[C@H]3[C@@H]([C@H]([C@@H](OC3O[C@H]4CC[C@]5([C@H]([C@@]4(C)CO)CC[C@@]6([C@@H]5CC=C7[C@]6(CC[C@@]8([C@H]7CC(C[C@H]8O)(C)C)C)C)C)C)C(=O)O)O)O)O)O)O)O)O,1072.8,sec,IBZLICPLPYSFNZ-NKWBMYJBSA-N
BS398201,BS001225,134738931,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@H](CO[C@H]2OC(=O)[C@@]34CC[C@@]5(C(=CCC6[C@]5(CCC7[C@@]6(C[C@@H]([C@@H]([C@@]7(C)C(=O)O)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)C(=O)O)O)OC(=O)CC(=O)O)O)O)C)C)[C@@H]3CC(CC4)(C)C)C)O)O)O)O)O[C@H]9[C@@H]([C@H]([C@@H](CO9)O)O)O,837.6,sec,IPLMQKWUDWDMPO-USYHJYQFSA-N
BS242401,BS001186;BS001187,134740410,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@H](CO[C@H]2OC(=O)[C@@]34CC[C@@]5(C(=CCC6[C@]5(CCC7[C@@]6(C[C@@H]([C@@H]([C@@]7(C)C(=O)O)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)O)C)C)[C@@H]3CC(CC4)(C)C)C)O)O)O)O[C@H]1[C@@H]([C@H]([C@H](CO1)O)O)O)O[C@H]1[C@@H]([C@H]([C@@H](CO1)O)O)O,760.8,sec,OMLTZGGUOLBXJO-WLPKCRDHSA-N
BS159607,BS001112,134741655,CC1=C(C(=O)C[C@H](O1)O[C@@H]2CC(C[C@@H]3[C@]2(CC[C@@]4(C3=CCC5[C@]4(CCC6[C@@]5(CC[C@@H]([C@]6(C)CO)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)C(=O)O)O)O)O)C)C)C)C)(C)C)O,1300.8,sec,JNXGVLRHSYOTKM-AIGSDHBOSA-N
BS831776,BS001159;BS001158,134746405,C[C@@]12CCC3[C@@](C1CC=C4[C@]2(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C)(C[C@@H]([C@@H]([C@@]3(C)C(=O)O)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O)O)C,778.2,sec,LFWLYNKBYSIXAH-UFPRFPELSA-N
BS197629,BS001091,134747236,COC1=C(C=CC(=C1)/C=C\C(=O)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2O[C@@H]3[C@H]([C@@H]([C@H](O[C@H]3OC4=CC=C(C=C4)C5=CC(=O)C6=C(C=C(C=C6O5)O)O)C(=O)O)O)O)C(=O)O)O)O)O,540.6,sec,LNCLTICCQWMCNS-LDTVNHGTSA-N
BS064281,BS001087,134747237,COC1=C(C=CC(=C1)/C=C/C(=O)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2O[C@@H]3[C@H]([C@@H]([C@H](O[C@H]3OC4=CC=C(C=C4)C5=CC(=O)C6=C(C=C(C=C6O5)O)O)C(=O)O)O)O)C(=O)O)O)O)O,466.8,sec,LNCLTICCQWMCNS-OJBICJBZSA-N
BS426991,BS001139;BS001138,134749305,C[C@]12CC[C@@H]([C@@](C1CC[C@@]3(C2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C)C)(C)CO)O[C@H]7[C@@H]([C@H]([C@H](CO7)O)O)C[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O,875.4,sec,MFUIQYJWLPDASM-JVXCVNMSSA-N
BS600662,BS001005;BS001006,134750150,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@H](CO[C@H]2OC(=O)[C@@]34CC[C@@]5(C(=CCC6[C@]5(CCC7[C@@]6(C[C@@H]([C@@H]([C@@]7(C)C(=O)O)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)C(=O)O)O)O)O)O)C)C)[C@@H]3CC(CC4)(C)C)C)O)O)O)O[C@H]9[C@@H]([C@](CO9)(CO)O)O)O[C@H]1[C@@H]([C@H]([C@@H](CO1)O)O)O,786.6,sec,MOBNVBHCGSZLDY-VBYBTYMUSA-N
BS059184,BS001151;BS001152,134751054,C[C@@]12CCC3[C@@](C1CC=C4[C@]2(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C)(C[C@@H]([C@@H]([C@@]3(C)CO)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O)O)O)C,743.4,sec,MWAZVBLWMOGSFL-IRLZNWNJSA-N
BS627658,BS003726;BS003723;BS003725;BS003722;BS003724,134751718,COC1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O[C@H]4[C@@H]([C@H]([C@@H](CO4)O)O)O,623.4,sec,NCCOYBTYDAMVTO-ZQEFQCJFSA-N
BS094868,BS001083;BS001080,134751759,C1=CC(=CC=C1/C=C/C(=O)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2O[C@@H]3[C@H]([C@@H]([C@H](O[C@H]3OC4=CC=C(C=C4)C5=CC(=O)C6=C(C=C(C=C6O5)O)O)C(=O)O)O)O)C(=O)O)O)O)O,458.4,sec,NCJNNMWJQIKYLO-FRVSQPBBSA-N
BS300906,BS001096;BS001097,134751760,C1=CC(=CC=C1/C=C\C(=O)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2O[C@@H]3[C@H]([C@@H]([C@H](O[C@H]3OC4=CC=C(C=C4)C5=CC(=O)C6=C(C=C(C=C6O5)O)O)C(=O)O)O)O)C(=O)O)O)O)O,517.8,sec,NCJNNMWJQIKYLO-WYFUIKBSSA-N
BS437040,BS001101;BS001104,134753314,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2O[C@@H]3[C@H]([C@@H]([C@H](O[C@H]3O[C@H]4CC[C@]5(C(C4(C)C)CC[C@@]6(C5CC=C7[C@]6(CC[C@@]8([C@H]7CC(CC8)(C)C)C(=O)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O)C)C)C)CO)O)O)CO)O)O)O)O)O,861.6,sec,NQRGKZPCORAPOM-LRUKXMSVSA-N
BS368304,BS001215,134754316,C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)C(=O)O)O)O)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)C(=O)O)O)O)O,300.24,sec,NZZPSBRODDDVIU-DBFWEQBMSA-N
BS247726,BS001116,134755353,CC1=C(C(=O)C[C@H](O1)O[C@@H]2CC(C[C@@H]3[C@]2(CC[C@@]4(C3=CCC5[C@]4(CCC6[C@@]5(CC[C@@H]([C@]6(C)CO)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)C(=O)O)O)O)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O)C)C)C)C)(C)C)O,1198.2,sec,OJLGASCOGOIOJR-OASJHIPRSA-N
BS432590,BS001118,134755354,CC1=C(C(=O)C[C@H](O1)O[C@@H]2CC(C[C@@H]3[C@]2(CC[C@@]4(C3=CCC5[C@]4(CCC6[C@@]5(CC[C@@H]([C@]6(C)CO)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)C(=O)O)O)O)O[C@H]8[C@@H]([C@H]([C@H]([C@H](O8)CO)O)O)O)C)C)C)C)(C)C)O,1189.2,sec,OJLGASCOGOIOJR-QRWYWMMOSA-N
BS601418,BS001123,134755457,C[C@@]12CC[C@@]3(C(=CCC4[C@]3(CCC5[C@@]4(CC[C@@H]([C@]5(C)CO)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)C(=O)O)O)O)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O)C)C)[C@@H]1CC(C[C@H]2O)(C)C)C,1078.2,sec,OKIHRVKXRCAJFQ-OFOMSTTESA-N
BS949499,BS001122,134755458,C[C@@]12CC[C@@]3(C(=CCC4[C@]3(CCC5[C@@]4(CC[C@@H]([C@]5(C)CO)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)C(=O)O)O)O)O[C@H]7[C@@H]([C@H]([C@H]([C@H](O7)CO)O)O)O)C)C)[C@@H]1CC(C[C@H]2O)(C)C)C,1060.8,sec,OKIHRVKXRCAJFQ-VAJUJSSWSA-N
BS390645,BS001108;BS001105,134755720,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@H]([C@H](O[C@H]2O[C@@H]3[C@H]([C@@H]([C@H](O[C@H]3O[C@H]4CC[C@]5(C([C@@]4(C)CO)CC[C@@]6(C5CC=C7[C@]6(CC[C@@]8([C@H]7CC(C[C@H]8OC9CC(=O)C(=C(O9)C)O)(C)C)C)C)C)C)C(=O)O)O)O)CO)O)O)O)O)O,1143.6,sec,ONAAMCDHQSWPDU-NVXZJFILSA-N
BS682777,BS001035,134756434,C[C@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC2=CC(=C3C(=C2)OC(=C(C3=O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O,269.4,sec,OTUCXMIQUNROBJ-DWZPKPSVSA-N
BS773359,BS001174;BS001176,134762012,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@H](CO[C@H]2OC(=O)[C@]34CCC(C[C@H]3C5=CCC6[C@]([C@@]5(C[C@H]4O)C)(CCC7[C@@]6(C[C@@H]([C@@H]([C@@]7(C)C(=O)O)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)O)C)C)(C)C)O)O)O)O[C@H]1[C@@H]([C@](CO1)(CO)O)O)O[C@H]1[C@@H]([C@H]([C@@H](CO1)O)O)O,657.6,sec,QSAJFYGMYZDTSH-SUYAQSJUSA-N
BS521537,BS001160;BS001162,134763813,C[C@@]12CCC3[C@@](C1CC=C4[C@]2(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C)(C[C@@H]([C@@H]([C@@]3(C)CO)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O)OC(=O)CC(=O)O)O)O)C,726.0,sec,RHZZPKBPURDXHT-PDXZTVMWSA-N
BS423064,BS001202,134766319,C[C@@]12CCC3[C@@](C1CC=C4[C@]2(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C)(C[C@@H]([C@@H](C3(C)C)O[C@H]7[C@@H]([C@H]([C@@H](CO7)O)OC(=O)CC(=O)O)O)O)C,960.18,sec,SEQLVCABILROHV-BAEYDANMSA-N
BS364595,BS001200,134767262,C[C@@]12CCC3[C@@](C1CC=C4[C@]2(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C)(C[C@@H]([C@@H]([C@@]3(C)C=O)O[C@H]7[C@@H]([C@H]([C@@H](CO7)O)OC(=O)CC(=O)O)O)O)C,855.0,sec,SNGYMHPNQVEJCO-HUSOEYKKSA-N
BS305311,BS001002,134769108,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@H](CO[C@H]2OC(=O)[C@@]34CC[C@@]5(C(=CCC6[C@]5(CCC7[C@@]6(C[C@@H]([C@@H]([C@@]7(C)C(=O)O)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)C(=O)O)O)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O)O)O)C)C)[C@@H]3CC(CC4)(C)C)C)O)O)O)O[C@H]1[C@@H]([C@](CO1)(CO)O)O)O[C@H]1[C@@H]([C@H]([C@@H](CO1)O)O)O,768.0,sec,TXOSKRBRXVSPJN-WTWXDXNZSA-N
BS301136,BS001154,134769728,C[C@]12CC[C@@H]([C@@](C1CC[C@@]3(C2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C)C)(C)CO)O[C@H]7[C@@H]([C@H]([C@H](CO7)O)O)O,926.4,sec,UCVNVSOIAFGLPL-FBTWDWMFSA-N
BS332738,BS001164,134771145,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@H]([C@H](O[C@H]2O[C@@H]3[C@H]([C@@H]([C@H](O[C@H]3O[C@H]4CC[C@]5(C([C@@]4(C)CO)CC[C@@]6(C5CC=C7[C@]6(CC[C@@]8([C@H]7CC(C[C@H]8O)(C)C)C)C)C)C)C(=O)O)O)O)CO)O)O)O)O)OC(=O)CC(=O)O,1086.0,sec,UPFQKOYQKKVLFU-NJYNVVEYSA-N
BS006930,BS001178,134772405,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@H](CO[C@H]2OC(=O)[C@]34CCC(C[C@H]3C5=CCC6[C@]([C@@]5(C[C@H]4O)C)(CCC7[C@@]6(C[C@@H]([C@@H]([C@@]7(C)C(=O)O)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)O)C)C)(C)C)O)O)O)O[C@H]1[C@@H]([C@H]([C@H](CO1)O)O)O)O[C@H]1[C@@H]([C@H]([C@@H](CO1)O)O)O,667.2,sec,URKMZZGUNQJOJQ-IZMRLMBRSA-N
BS931413,BS001169,134773062,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@H](CO[C@H]2OC(=O)[C@@]34CC[C@@]5(C(=CCC6[C@]5(CCC7[C@@]6(C[C@@H]([C@@H]([C@@]7(C)C(=O)O)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O)O)C)C)[C@@H]3CC(CC4)(C)C)C)O)O)O)O)O[C@H]9[C@@H]([C@H]([C@@H](CO9)O)O)O,819.0,sec,VHMKOKUNAPLSBJ-GQVSKFISSA-N
BS006670,BS001223,134773658,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@H](CO[C@H]2OC(=O)[C@]34CCC(C[C@H]3C5=CCC6[C@]([C@@]5(C[C@H]4O)C)(CCC7[C@@]6(C[C@@H]([C@@H]([C@@]7(C)C(=O)O)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)O)C)C)(C)C)O)O)O)O[C@H]1[C@@H]([C@](CO1)(CO)O)O)O[C@H]1[C@@H]([C@H]([C@@H](CO1)O)O[C@H]1[C@@H]([C@](CO1)(CO)O)O)O,660.6,sec,VNHLGJLOJBJFGV-OMOYKTNYSA-N
BS402846,BS003413;BS003412;BS003410;BS003414;BS003411,134775651,C[C@]12CC[C@@H]([C@]([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(C[C@H]5O)(C)C)C)C)C)(C)CO)OC6[C@H]([C@@H]([C@H]([C@@H](O6)C(=O)O)O)O)O[C@@H]7[C@H]([C@@H]([C@@H]([C@@H](O7)CO)O)O)O[C@@H]8[C@H]([C@@H]([C@H]([C@@H](O8)CO)O)O)O,1014.6,sec,WFRQIKSNAYYUJZ-BOZPSLMNSA-N
BS938079,BS001038,134776242,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=C(OC4=CC(=CC(=C4C3=O)O)O[C@H]5[C@@H]([C@H]([C@@H]([C@@H](O5)C)O)O)O)C6=CC(=C(C=C6)O)O)CO)O)O)O)O)O,208.8,sec,WLPJMCCYDZFCBL-JABRZMJWSA-N
BS769216,BS001060,134777355,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O[C@H](CO)COP(=O)([O-])OCC[N+](C)(C)C,1257.6,sec,WVUARHUSWJUGTE-YVHLTTHBSA-N
BS150391,BS001171,134777918,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@H](CO[C@H]2OC(=O)[C@]34CCC(C[C@H]3C5=CCC6[C@]([C@@]5(C[C@H]4O)C)(CCC7[C@@]6(C[C@@H]([C@@H]([C@@]7(C)C(=O)O)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)C(=O)O)O)O)O)O)C)C)(C)C)O)O)O)O)O[C@H]9[C@@H]([C@H]([C@@H](CO9)O)O)O,681.0,sec,XBQCXFMLWNUHRQ-GRUHRAIASA-N
BS679565,BS001182;BS001184,134780432,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@H](CO[C@H]2OC(=O)[C@@]34CC[C@@]5(C(=CCC6[C@]5(CCC7[C@@]6(C[C@@H]([C@@H]([C@@]7(C)C(=O)O)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)O)C)C)[C@@H]3CC(CC4)(C)C)C)O)O)O)O[C@H]1[C@@H]([C@](CO1)(CO)O)O)O[C@H]1[C@@H]([C@H]([C@@H](CO1)O)O)O,755.4,sec,XZNDCLRCHSKEES-KTAVYKHVSA-N
BS961430,BS001194,134782085,C[C@]12CC[C@@H](C(C1CC[C@@]3(C2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C)C)(C)C)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)C(=O)O)O)O)O,945.0,sec,YOSRLTNUOCHBEA-XFBOPQPKSA-N
BS225472,BS001017;BS001018,134782099,C[C@@]12CCC3[C@@](C1CC=C4[C@]2(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C)(C[C@@H]([C@@H]([C@@]3(C)C(=O)O)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)COC(=O)CC(=O)O)O)O)O)O)C,808.8,sec,YOXRCWBQUFOFDB-DELBEMASSA-N
BS670331,BS001144,134785551,C[C@@]12CCC3[C@@](C1CC=C4[C@]2(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C)(C[C@@H]([C@@H]([C@@]3(C)CO)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O)O)C,763.2,sec,ZUILGDNVKPMVIA-YRTOFAGUSA-N
