accession,original_accessions,pubchem_id,smiles_iso,rt,rt_unit,inchikey,precursor_type
EA38261927,EA295252;EA295256;EA295253;EA295254;EA295259;EA295260;EA295258;EA295255;EA295261,91773,CCC1=CC=C(C=C1)C(=O)NN(C(=O)C2=CC(=CC(=C2)C)C)C(C)(C)C,12.5,min,QYPNKSZPJQQLRK-UHFFFAOYSA-N,[M-H]-
EA55040750,EA013053;EA013056;EA013055;EA013063;EA013060;EA013057;EA013058;EA013061;EA013054;EA013059;EA013062;EA013052,91779,CCS(=O)(=O)C1=C(N=CC=C1)S(=O)(=O)NC(=O)NC2=NC(=CC(=N2)OC)OC,7.9,min,MEFOUWRMVYJCQC-UHFFFAOYSA-N,[M-H]-
EA94732134,EA069859;EA069861;EA069855;EA069860;EA069854;EA069853;EA069858;EA069852,95827,C1=NNC(=O)C(=C1N)Cl,1.2,min,FEWPCPCEGBPTAL-UHFFFAOYSA-N,[M-H]-
EA20310743,EA293554;EA293553;EA293559;EA293558;EA293560;EA293552;EA293555;EA293561,105010,CC1=CC(=CC(=C1)C(=O)N(C(C)(C)C)NC(=O)C2=C(C(=CC=C2)OC)C)C,11.0,min,QCAWEPFNJXQPAN-UHFFFAOYSA-N,[M-H]-
EA75021971,EA009957;EA009962;EA009958;EA009963;EA009959;EA009956;EA009955;EA009961;EA009954;EA009960;EA009953;EA009952,115236,CCC1=C(C(=CC=C1)CC)N(COC)C(=O)CS(=O)(=O)O,7.7,min,UTCJUUGCHWHUNI-UHFFFAOYSA-N,[M-H]-
EA72657594,EA277053;EA277054;EA277062;EA277061;EA277059;EA277060;EA277058;EA277056;EA277055;EA277052;EA277057,134601,COC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC(=O)O)N,4.8,min,IAOZJIPTCAWIRG-QWRGUYRKSA-N,[M-H]-
EA32340513,EA024556;EA024557;EA024562;EA024555;EA024563;EA024553;EA024554;EA024560;EA024559;EA024561;EA024558,168167,CC(=O)NC1=CC=C(C=C1)S(=O)(=O)NC2=NC(=CC(=N2)OC)OC,6.4,min,DQWIIKBKAIPUPY-UHFFFAOYSA-N,[M-H]-
EA31035142,EA025854;EA025852;EA025853;EA025855;EA025858;EA025860;EA025859,175967,CS(=O)(=O)C1=CC(=C(C=C1)C(=O)C2C(=O)CCCC2=O)[N+](=O)[O-],6.2,min,KPUREKXXPHOJQT-UHFFFAOYSA-N,[M-H]-
EA02873060,EA030454;EA030452;EA030459;EA030453;EA030460;EA030455,182167,CC(C)C1=CC=C(C=C1)NC(=O)NC,8.8,min,DOULWWSSZVEPIN-UHFFFAOYSA-N,[M-H]-
EA95311284,EA293858;EA293852,213013,C1=CC=C(C(=C1)C2=CC=C(C=C2)Cl)NC(=O)C3=C(N=CC=C3)Cl,10.5,min,WYEMLYFITZORAB-UHFFFAOYSA-N,[M-H]-
EA97735604,EA298652;EA298658;EA298653,213021,CC(=NC#N)N(C)CC1=CN=C(C=C1)Cl,5.3,min,WCXDHFDTOYPNIE-UHFFFAOYSA-N,[M-H]-
EA19558788,EA293356;EA293362;EA293361;EA293363;EA293355;EA293357;EA293354;EA293359;EA293360;EA293353;EA293358;EA293352,213027,CN=C(NCC1=CN=C(S1)Cl)N[N+](=O)[O-],4.9,min,PGOOBECODWQEAB-UHFFFAOYSA-N,[M-H]-
EA00750248,EA280261;EA280259;EA280257;EA280253;EA280252;EA280256;EA280255;EA280258;EA280254;EA280262;EA280260;EA280263,446157,CC(C)C1=NC(=NC(=C1/C=C/[C@H](C[C@H](CC(=O)O)O)O)C2=CC=C(C=C2)F)N(C)S(=O)(=O)C,9.2,min,BPRHUIZQVSMCRT-VEUZHWNKSA-N,[M-H]-
EA66309996,EA065963;EA065962;EA065958;EA065960;EA065957;EA065952;EA065955;EA065954;EA065956;EA065961;EA065953;EA065959,449381,CCC(CC)O[C@@H]1C=C(C[C@@H]([C@H]1NC(=O)C)N)C(=O)O,5.2,min,NENPYTRHICXVCS-YNEHKIRRSA-N,[M-H]-
EA27970952,EA069952;EA069959;EA069953,594330,CN1C(=O)C(=C(C=N1)N)Cl,2.1,min,XNSGCNYTNLWRKM-UHFFFAOYSA-N,[M-H]-
EA98759589,EA034059;EA034052;EA034053;EA034058,738302,CC1=CC=C(C=C1)NS(=O)(=O)N(C)C,7.5,min,UDCDOJQOXWCCSD-UHFFFAOYSA-N,[M-H]-
EA86869221,EA274258;EA274259;EA274252;EA274260;EA274261;EA274255;EA274262;EA274263;EA274256;EA274254;EA274253;EA274257,3000715,CCCC(C)C1(C(=O)NC(=S)NC1=O)CC,9.0,min,IUJDSEJGGMCXSG-UHFFFAOYSA-N,[M-H]-
EA71565035,EA273853,3033888,CN/C(=C\[N+](=O)[O-])/NCCSCC1=CC=C(O1)C[N+](C)(C)[O-],2.5,min,DFJVUWAHTQPQCV-MDWZMJQESA-N,[M-H]-
EA06239003,EA273758;EA273755;EA273759,3033889,CN/C(=C\[N+](=O)[O-])/NCCS(=O)CC1=CC=C(O1)CN(C)C,0.9,min,SKHXRNHSZTXSLP-UKTHLTGXSA-N,[M-H]-
EA44156519,EA266754;EA266760;EA266763;EA266756;EA266762;EA266761;EA266757;EA266755;EA266753;EA266752;EA266758;EA266759,3078139,C1=C(C=C(C(=C1Cl)N2C(=C(C(=N2)C#N)S(=O)(=O)C(F)(F)F)N)Cl)C(F)(F)F,13.5,min,LGHZJDKSVUTELU-UHFFFAOYSA-N,[M-H]-
EA38911456,EA277658;EA277655;EA277661;EA277660;EA277662;EA277663;EA277656;EA277659;EA277654;EA277653;EA277657;EA277652,5281037,CCCCC1=NC=C(N1CC2=CC=C(C=C2)C(=O)O)/C=C(\CC3=CC=CS3)/C(=O)O,6.2,min,OROAFUQRIXKEMV-LDADJPATSA-N,[M-H]-
EA49047586,EA010360;EA010353;EA010362;EA010352;EA010355;EA010357;EA010361;EA010359;EA010354;EA010356;EA010363;EA010358,6426848,CCC1=CC=CC(=C1N(COCC)C(=O)CS(=O)(=O)O)C,7.7,min,HXAIQOCRALNGKB-UHFFFAOYSA-N,[M-H]-
EA63928045,EA050262;EA050252;EA050258;EA050263;EA050254;EA050259;EA050257;EA050256;EA050255;EA050260;EA050253;EA050261,6426849,CCC1=CC=CC(=C1N(C(C)COC)C(=O)CS(=O)(=O)O)C,7.8,min,CIGKZVUEZXGYSV-UHFFFAOYSA-N,[M-H]-
EA83840232,EA026062;EA026054;EA026058;EA026063;EA026060;EA026052;EA026057;EA026056;EA026061;EA026059;EA026055;EA026053,6426850,CC1=CSC(=C1N(C(C)COC)C(=O)CS(=O)(=O)O)C,6.6,min,YMYKMSAZEZQEER-UHFFFAOYSA-N,[M-H]-
EA88856258,EA255561;EA255558;EA255554;EA255559;EA255556;EA255555;EA255560;EA255553;EA255552,6435415,CC1(C[C@@H]1C(=O)N/C(=C\CCCCSC[C@@H](C(=O)O)N)/C(=O)O)C,5.2,min,DHSUYTOATWAVLW-WFVMDLQDSA-N,[M-H]-
EA59051638,EA281562;EA281560;EA281552;EA281558;EA281554;EA281556;EA281559;EA281557;EA281561;EA281555;EA281553;EA281563,9810996,CC(C)(C)CCN[C@@H](CC(=O)O)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)OC,9.0,min,HLIAVLHNDJUHFG-HOTGVXAUSA-N,[M-H]-
EA40128034,EA294352;EA294358;EA294361;EA294354;EA294359,9834513,C1=CN=CC(=C1C(F)(F)F)C(=O)NCC#N,3.8,min,RLQJEEJISHYWON-UHFFFAOYSA-N,[M-H]-
EA66367022,EA264955;EA264959;EA264956;EA264962;EA264963,9871558,C1=CN(C(=O)NC1=O)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F,1.9,min,FIRDBEQIJQERSE-QPPQHZFASA-N,[M-H]-
EA66473926,EA266859;EA266860;EA266854;EA266853,9953940,C1=C(C=C(C(=C1Cl)N2C(=C(C(=N2)C#N)SC(F)(F)F)N)Cl)C(F)(F)F,13.0,min,FQXWEKADCSXYOC-UHFFFAOYSA-N,[M-H]-
EA18071481,EA291958;EA291959;EA291955;EA291961;EA291954;EA291960;EA291962,10507011,C(C(=O)O)NS(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,15.9,min,AYLOUUCBACYHAB-UHFFFAOYSA-N,[M-H]-
EA13185071,EA277853;EA277856;EA277863;EA277855;EA277861;EA277858;EA277859;EA277852;EA277854;EA277857;EA277860,11419598,CN(C)C(=O)C1=C(C=C(C=C1)NC=O)S(=O)(=O)NC(=O)NC2=NC(=CC(=N2)OC)OC,7.8,min,PXDNXJSDGQBLKS-UHFFFAOYSA-N,[M-H]-
EA79104512,EA274063;EA274055;EA274061;EA274057;EA274052;EA274060;EA274059;EA274053;EA274058;EA274054;EA274062;EA274056,11657899,COC1=NC(=NC(=N1)NC(=O)NS(=O)(=O)C2=CC=CC=C2C(F)(F)F)C(F)(F)F,10.5,min,KVEQCVKVIFQSGC-UHFFFAOYSA-N,[M-H]-
EA46560409,EA273353;EA273359,11733192,C(=C(/C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)\F)\C(=O)O,16.1,min,WHZXTVOEGZRRJM-UPHRSURJSA-N,[M-H]-
EA80866956,EA292458;EA292462;EA292459;EA292461;EA292456;EA292453;EA292452;EA292460;EA292454,14250578,C(COP(=O)(O)O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,12.0,min,FZTRDYSPWWJCOF-UHFFFAOYSA-N,[M-H]-
EA96177056,EA015061;EA015062;EA015055;EA015057;EA015058;EA015052;EA015059;EA015053;EA015060;EA015054,14371531,C1CC1C(=C2C(=O)CC(CC2=O)C(=O)O)O,6.9,min,DFFWZNDCNBOKDI-UHFFFAOYSA-N,[M-H]-
EA96389403,EA010061;EA010057;EA010058;EA010063;EA010054;EA010052;EA010055;EA010056;EA010060;EA010053;EA010062;EA010059,14924483,CCC1=C(C(=CC=C1)CC)N(COC)C(=O)C(=O)O,7.4,min,MHCYOELBTPOBIU-UHFFFAOYSA-N,[M-H]-
EA23546496,EA010263;EA010261;EA010258;EA010260;EA010255;EA010253;EA010256;EA010259;EA010262;EA010252;EA010254;EA010257,15842091,CCC1=CC=CC(=C1N(COCC)C(=O)C(=O)O)C,7.5,min,OTKTUNJJKYTOFF-UHFFFAOYSA-N,[M-H]-
EA44501509,EA026559;EA026557;EA026562;EA026553;EA026552;EA026558;EA026563;EA026555;EA026561;EA026556;EA026560;EA026554,15842092,CCC1=CC=CC(=C1N(C(C)COC)C(=O)C(=O)O)C,9.0,min,LNOOSYCKMKZOJB-UHFFFAOYSA-N,[M-H]-
EA89751602,EA066552;EA066562;EA066553;EA066555;EA066554;EA066563;EA066556;EA066558;EA066557;EA066559;EA066560;EA066561,16212221,CC(C)N(C1=CC=CC=C1)C(=O)CS(=O)(=O)O,5.7,min,BFSZJLBDHMMCAH-UHFFFAOYSA-N,[M-H]-
EA35432610,EA066457;EA066460;EA066453;EA066455;EA066461;EA066462;EA066459;EA066463;EA066452;EA066454;EA066456;EA066458,16212222,CC(C)N(C1=CC=C(C=C1)F)C(=O)C(=O)O,5.9,min,FFKNXXCOXIZLJD-UHFFFAOYSA-N,[M-H]-
EA01140610,EA066360;EA066357;EA066356;EA066359;EA066354;EA066362;EA066361;EA066352;EA066355;EA066358;EA066353;EA066363,16212225,CC(C)N(C1=CC=C(C=C1)F)C(=O)CS(=O)(=O)O,5.9,min,SZCMHDLOUVZYST-UHFFFAOYSA-N,[M-H]-
EA78875902,EA273453;EA273458;EA273452;EA273459,21584515,CO/C=C(/C1=CC=CC=C1OC2=NC=NC(=C2)OC3=CC=CC=C3C#N)\C(=O)O,8.9,min,IKCXDZCEWZARFL-VBKFSLOCSA-N,[M-H]-
EA11163510,EA292053,22286931,CN(CC(=O)O)S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,16.5,min,QNDHIRFIMVNHBN-UHFFFAOYSA-N,[M-H]-
EA23713173,EA266952;EA266953,22673275,C1=C(C=C(C(=C1Cl)N2C(=C(C(=N2)C#N)C(F)(F)F)N)Cl)C(F)(F)F,12.5,min,JWKXVHLIRTVXLD-UHFFFAOYSA-N,[M-H]-
EA31357206,EA025953;EA025954;EA025963;EA025960;EA025961;EA025952;EA025955;EA025958;EA025959;EA025962;EA025957;EA025956,86290064,CC1=CSC(=C1N(C(C)COC)C(=O)C(=O)O)C,7.2,min,HOYCASTVMCEOTP-UHFFFAOYSA-N,[M-H]-
EA15894901,EA070552;EA070553;EA070558;EA070557;EA070554;EA070563;EA070560;EA070556;EA070555;EA070559;EA070561;EA070562,86290102,CC1=C(C(=CC=C1)C)N(CN2C=CC=N2)C(=O)CS(=O)(=O)O,5.5,min,IPVCSECPEVHQOV-UHFFFAOYSA-N,[M-H]-
EA33566559,EA070663;EA070656;EA070662;EA070653;EA070652;EA070661;EA070659;EA070654;EA070657;EA070660;EA070655;EA070658,86290103,CC1=C(C(=CC=C1)C)N(CN2C=CC=N2)C(=O)C(=O)O,5.5,min,PHMHHVKFXZNTKU-UHFFFAOYSA-N,[M-H]-
EA16204267,EA253557;EA253560;EA253558;EA253553;EA253561;EA253556;EA253559;EA253552;EA253554;EA253562;EA253563;EA253555,86290104,CC1=C(C(=CC=C1)C)N(CCOC)C(=O)CS(=O)(=O)O,5.9,min,RVSCDWJKJDBFRS-UHFFFAOYSA-N,[M-H]-
EA70673551,EA253655;EA253662;EA253652;EA253654;EA253660;EA253663;EA253659;EA253653;EA253656;EA253661;EA253657;EA253658,86290105,CC1=C(C(=CC=C1)C)N(CCOC)C(=O)C(=O)O,6.3,min,MHGMSAFPNAKIRZ-UHFFFAOYSA-N,[M-H]-
EA16701002,EA273255;EA273254;EA273261;EA273256;EA273258;EA273263;EA273260;EA273253;EA273252;EA273259;EA273262;EA273257,129411141,C(=C(\C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)/F)\C(=O)O,13.6,min,BKOBFLVYTXYFQZ-OWOJBTEDSA-N,[M-H]-
EA92223162,EA027960;EA027959;EA027953;EA027952;EA027957;EA027956;EA027958;EA027963;EA027954;EA027955,135398733,CCNC1=NC(=O)NC(=N1)NC(C)C,4.5,min,NFMIMWNQWAWNDW-UHFFFAOYSA-N,[M-H]-
EA68001941,EA066860;EA066858;EA066862;EA066859;EA066853;EA066863;EA066857;EA066856;EA066854;EA066861;EA066852;EA066855,135408659,CCNC1=NC(=NC(=O)N1)NCC,3.3,min,YQIXRXMOJFQVBV-UHFFFAOYSA-N,[M-H]-
EA59864305,EA000459;EA000456;EA000457;EA000458;EA000460;EA000462;EA000454;EA000452;EA000461;EA000463;EA000455;EA000453,135413636,CC1=NN=C(C(=O)N1)C2=CC=CC=C2,5.1,min,OUSYWCQYMPDAEO-UHFFFAOYSA-N,[M-H]-
EA11004548,EA034763;EA034753;EA034762;EA034760;EA034754;EA034759;EA034757;EA034756;EA034755;EA034761;EA034752;EA034758,135495928,CCNC1=NC(=O)NC(=N1)NC(C)(C)C,5.4,min,OYTCZOJKXCTBHG-UHFFFAOYSA-N,[M-H]-
EA73508702,EA027752;EA027755;EA027761;EA027754;EA027758;EA027759;EA027762;EA027760;EA027756;EA027753,135510207,CC(C)NC1=NC(=O)NC(=N1)N,1.5,min,GCKLGRUZDXSATG-UHFFFAOYSA-N,[M-H]-
EA89076063,EA067262;EA067257;EA067260;EA067255;EA067253;EA067259;EA067254;EA067256;EA067252;EA067261;EA067258,135612794,CC(C)(C)NC1=NC(=O)NC(=N1)N,2.9,min,NUISVCFZNCYUIM-UHFFFAOYSA-N,[M-H]-
