accession,original_accessions,pubchem_id,smiles_iso,rt,rt_unit,inchikey,precursor_type,molecular_formula
EA65698249,EA026801;EA026814,4169,CCC1=CC=CC(=C1N(C(C)COC)C(=O)CCl)C,11.8,min,WVQBLGZPHOPPFO-UHFFFAOYSA-N,[M+H]+,C15H22ClNO2
EA69439841,EA017214;EA017201,4171,CC(C)NCC(COC1=CC=C(C=C1)CCOC)O,5.1,min,IUBSYMUCCVWXPE-UHFFFAOYSA-N,[M+H]+,C15H25NO3
EA57286527,EA019701;EA019714,4173,CC1=NC=C(N1CCO)[N+](=O)[O-],2.1,min,VAOCPAMSLUNLGC-UHFFFAOYSA-N,[M+H]+,C6H9N3O3
EA69654726,EA267514;EA267501,4235,C1COCCN1CCNC(=O)C2=CC=C(C=C2)Cl,4.5,min,YHXISWVBGDMDLQ-UHFFFAOYSA-N,[M+H]+,C13H17ClN2O2
EA02903090,EA280814;EA280801,4272,CC1=C(C(=C(C2=C1COC2=O)O)CC=C(C)CCC(=O)O)OC,9.9,min,HPNSFSBZBAHARI-UHFFFAOYSA-N,[M+H]+,C17H20O6
EA72709445,EA021301;EA021314,4284,CCN(CC)C(=O)C1=CC(=CC=C1)C,8.6,min,MMOXZBCLCQITDF-UHFFFAOYSA-N,[M+H]+,C12H17NO
EA89340780,EA281901;EA281914,4296,C1CN(CCN1)C2=CC=CC(=C2)C(F)(F)F,5.9,min,KKIMDKMETPPURN-UHFFFAOYSA-N,[M+H]+,C11H13F3N2
EA96497358,EA023201;EA023214,4539,CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCNCC3)F)C(=O)O,4.4,min,OGJPXUAPXNRGGI-UHFFFAOYSA-N,[M+H]+,C16H18FN3O3
EA04646298,EA274314;EA274301,4616,C1=CC=C(C=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O,9.0,min,ADIMAYPTOBDMTL-UHFFFAOYSA-N,[M+H]+,C15H11ClN2O2
EA96810481,EA023014;EA023001,4632,COC1=CC(=C(C=C1)C(=O)C2=CC=CC=C2)O,12.1,min,DXGLGDHPHMLXJC-UHFFFAOYSA-N,[M+H]+,C14H12O3
EA39655180,EA064414;EA064401,4679,COC1=C(C(=NC=C1)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC(F)F)OC,6.6,min,IQPSEEYGBUAQFF-UHFFFAOYSA-N,[M+H]+,C16H15F2N3O4S
EA60643817,EA019501;EA019514,4909,CCC1(C(=O)NCNC1=O)C2=CC=CC=C2,5.4,min,DQMZLTXERSFNPB-UHFFFAOYSA-N,[M+H]+,C12H14N2O2
EA20965478,EA013214;EA013201,4928,CC(C)NC1=NC(=NC(=N1)OC)NC(C)C,6.7,min,ISEUFVQQFVOBCY-UHFFFAOYSA-N,[M+H]+,C10H19N5O
EA21230636,EA013301;EA013314,4929,CC(C)NC1=NC(=NC(=N1)SC)NC(C)C,8.5,min,AAEVYOVXGOFMJO-UHFFFAOYSA-N,[M+H]+,C10H19N5S
EA89897978,EA070801;EA070814,4931,CC(C)N(C1=CC=CC=C1)C(=O)CCl,8.6,min,MFOUDYKPLGXPGO-UHFFFAOYSA-N,[M+H]+,C11H14ClNO
EA20447094,EA274101;EA274114,4937,CC(C)NC1=NC(=NC(=N1)Cl)NC(C)C,9.9,min,WJNRPILHGGKWCK-UHFFFAOYSA-N,[M+H]+,C9H16ClN5
EA03903951,EA017101;EA017114,4946,CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O,6.6,min,AQHHHDLHHXJYJD-UHFFFAOYSA-N,[M+H]+,C16H21NO2
EA82471592,EA019601;EA019614,5039,CNC(=C[N+](=O)[O-])NCCSCC1=CC=C(O1)CN(C)C,1.9,min,VMXUWOKSQNHOCA-UHFFFAOYSA-N,[M+H]+,C13H22N4O3S
EA46232934,EA017901;EA017914,5215,C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N,2.2,min,SEEPANYCNGTZFQ-UHFFFAOYSA-N,[M+H]+,C10H10N4O2S
EA84654335,EA026201;EA026214,5216,CCNC1=NC(=NC(=N1)Cl)NCC,6.9,min,ODCWYMIRDDJXKW-UHFFFAOYSA-N,[M+H]+,C7H12ClN5
EA77716831,EA017001;EA017014,5253,CC(C)NCC(C1=CC=C(C=C1)NS(=O)(=O)C)O,1.6,min,ZBMZVLHSJCTVON-UHFFFAOYSA-N,[M+H]+,C12H20N2O3S
EA11168430,EA018314;EA018301,5323,COC1=NC(=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N)OC,5.7,min,ZZORFUFYDOWNEF-UHFFFAOYSA-N,[M+H]+,C12H14N4O4S
EA31576246,EA018101;EA018114,5327,CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)N)C,3.9,min,ASWVTGNCAZCNNR-UHFFFAOYSA-N,[M+H]+,C12H14N4O2S
EA73078175,EA029801;EA029814,5329,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N,4.6,min,JLKIGFTWXXRPMT-UHFFFAOYSA-N,[M+H]+,C10H11N3O3S
EA60917391,EA023414;EA023401,5336,C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N,2.9,min,GECHUMIMRBOMGK-UHFFFAOYSA-N,[M+H]+,C11H11N3O2S
