accession,original_accessions,pubchem_id,smiles_iso,rt,rt_unit,inchikey,precursor_type,molecular_formula
PR53710056,PR310788,13894650,CSCC(C(=O)O)NC(=O)CCC(C(=O)O)N,2.02,min,UPCDLBPYWXOCOK-UHFFFAOYSA-N,[M+H]+,C9H16N2O5S
PR16928598,PR303708;PR303714;PR303717;PR311137;PR303711;PR303737;PR303719;PR303731;PR303734;PR303725;PR303740;PR303728;PR303722,13915667,C1=C(C=C(C(=C1O)O)O)C2=C(C=C3C(=CC(=CC3=[O+]2)O)O)OC4C(C(C(C(O4)CO)O)O)O,2.61,min,XENHPQQLDPAYIJ-UHFFFAOYSA-O,[M]+,C21H21O12+
PR86577362,PR311070,13919048,CC(C)CC(C(=O)O)NC(=O)C(CO)N,2.38,min,NFDYGNFETJVMSE-UHFFFAOYSA-N,[M+H]+,C9H18N2O4
PR13022492,PR310904,13940823,CC1C(C(C(C(O1)OC2=CC(=C3C(=C2)OC(=C(C3=O)O)C4=CC=C(C=C4)O)O)O)O)O,5.28,min,HQNOUCSPWAGQND-UHFFFAOYSA-N,[M+H]+,C21H20O10
PR29037703,PR310937,13942388,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)OC5C(C(C(C(O5)CO)O)O)O)C6=CC(=C(C=C6)O)O)O)O)O)O)O)O,3.39,min,SPUFXPFDJYNCFD-UHFFFAOYSA-N,[M+H]+,C33H40O21
PR54663836,PR310956,13984469,COC1=CC(=CC(=C1O)OC)C2=CC(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)O,4.57,min,JGXFMIJHKASCIZ-UHFFFAOYSA-N,[M+H]+,C23H24O12
PR31070255,PR301985;PR301976;PR301997;PR301994;PR310916;PR301973;PR301988;PR301979;PR301982;PR302000;PR301991,14035324,CC1C(C(C(C(O1)OC2=CC(=C3C(=C2)OC(=C(C3=O)OC4C(C(C(C(O4)CO)O)O)O)C5=CC=C(C=C5)O)O)O)O)O,3.699467,min,JYXSWDCPHRTYGU-UHFFFAOYSA-N,[M+H]+,C27H30O15
PR77430677,PR310924,14159396,C1=C(C=C(C(=C1O)O)OC2C(C(C(C(O2)CO)O)O)O)C3=C(C(=O)C4=C(C=C(C=C4O3)O)O)OC5C(C(C(C(O5)CO)O)O)O,3.34,min,FEWRYXXFMHQZRI-UHFFFAOYSA-N,[M+H]+,C27H30O18
PR37290143,PR310463,14185731,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)C(=O)O)O)O)O)O,4.34,min,FNTJVYCFNVUBOL-UHFFFAOYSA-N,[M+H]+,C21H18O12
PR51633313,PR310690,14186188,CC(=O)OCC1C(C(C(C(O1)OC2C(COC(C2O)OC3C(C(CC4C3(CCC5(C4=CCC6C5(CCC7C6(CCC(C7(C)CO)OC8C(C(C(C(O8)C(=O)O)O)O)OC9C(C(C(C(O9)CO)O)O)OC1C(C(C(C(O1)CO)O)O)O)C)C)C)C)(C)C)O)O)OC(=O)C)OC(=O)C)OC(=O)C,6.26,min,YZNCIXVBVQRGQN-UHFFFAOYSA-N,[M+H]+,C67H104O33
