accession,original_accessions,pubchem_id,smiles_iso,rt,rt_unit,inchikey,precursor_type,molecular_formula
LU16399409,LU057005;LU057003;LU057006;LU057001;LU057002;LU057004,2801,CN(C)CCCN1C2=CC=CC=C2CCC3=C1C=C(C=C3)Cl,16.241,min,GDLIGKIOYRNHDA-UHFFFAOYSA-N,[M+H]+,C19H23ClN2
LU43391210,LU024806;LU024805;LU024804;LU024803;LU024802;LU024801,2871,CCOP(=S)(OCC)OC1=CC2=C(C=C1)C(=C(C(=O)O2)Cl)C,18.628,min,BXNANOICGRISHX-UHFFFAOYSA-N,[M+H]+,C14H16ClO5PS
LU08754014,LU065005;LU065003;LU065001;LU065002;LU065006;LU065004,2883,CCN(C1=CC=CC=C1C)C(=O)C=CC,17.257,min,DNTGGZPQPQTDQF-UHFFFAOYSA-N,[M+H]+,C13H17NO
LU35116419,LU085705;LU085701;LU085706;LU085703;LU085704;LU085702,2955,C1=CC(=CC=C1N)S(=O)(=O)C2=CC=C(C=C2)N,10.889,min,MQJKPEGWNLWLTK-UHFFFAOYSA-N,[M+H]+,C12H12N2O2S
LU57066237,LU096406;LU096403;LU096401;LU096402;LU096405;LU096404,2998,CCCCCCCCC(=O)NCC1=CC(=C(C=C1)O)OC,17.928,min,RGOVYLWUIBMPGK-UHFFFAOYSA-N,[M+H]+,C17H27NO3
LU60654486,LU082302;LU082304;LU082301;LU082303;LU082305;LU082306,3026,CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,19.148,min,DOIRQSBPFJWKBE-UHFFFAOYSA-N,[M+H]+,C16H22O4
LU41558727,LU018603;LU018601,3033,C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl,18.601,min,DCOPUUMXTXDBNB-UHFFFAOYSA-N,[M+H]+,C14H11Cl2NO2
LU27761660,LU060702;LU060703;LU060704;LU060706;LU060705;LU060701,3090,CC1=NC=C(N1C)[N+](=O)[O-],7.63,min,IBXPYPUJPLLOIN-UHFFFAOYSA-N,[M+H]+,C5H7N3O2
LU10952341,LU120001;LU120003;LU120005;LU120006;LU120004;LU120002,3120,CN(C)C(=O)NC1=CC(=C(C=C1)Cl)Cl,16.819,min,XMTQQYYKAHVGBJ-UHFFFAOYSA-N,[M+H]+,C9H10Cl2N2O
LU08431192,LU064602;LU064601;LU064604;LU064606;LU064603;LU064605,3198,C1=CC(=CC=C1COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl,16.818,min,LEZWWPYKPKIXLL-UHFFFAOYSA-N,[M+H]+,C18H15Cl3N2O
