accession,original_accessions,pubchem_id,smiles_iso,rt,rt_unit,inchikey,precursor_type,molecular_formula
BML5121044,BML00706;BML00715;BML00697,3830,C1=COC(=C1)CNC2=NC=NC3=C2NC=N3,4.405,min,QANMHLXAZMSUEX-UHFFFAOYSA-N,[M+H]+,C10H9N5O
BML5665114,BML00243;BML00250;BML00236,3845,C1=CC=C2C(=C1)C(=O)C=C(N2)C(=O)O,2.73,min,HCZHHEIFKROPDY-UHFFFAOYSA-N,[M+H]+,C10H7NO3
BML9324268,BML00111;BML00123;BML00099,3966,C1CCN2CC3CC(C2C1)CN4C3CCCC4,2.894,min,SLRCCWJSBJZJBV-UHFFFAOYSA-N,[M+H]+,C15H26N2
BML6316630,BML00979;BML00961;BML00970,4114,COC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2,6.673,min,QXKHYNVANLEOEG-UHFFFAOYSA-N,[M+H]+,C12H8O4
BML6269286,BML00906;BML00917;BML00928,4140,CCC(CO)NC(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C,3.317,min,UNBRKDKAWYKMIV-UHFFFAOYSA-N,[M+H]+,C20H25N3O2
BML7988926,BML00248;BML00241;BML00255,4272,CC1=C(C(=C(C2=C1COC2=O)O)CC=C(C)CCC(=O)O)OC,8.067,min,HPNSFSBZBAHARI-UHFFFAOYSA-N,[M+H]+,C17H20O6
BML6043824,BML00283;BML00301;BML00292,4475,CN1CC(CC2(C1CC3=CN(C4=CC=CC2=C34)C)OC)COC(=O)C5=CC(=CN=C5)Br,7.214,min,YSEXMKHXIOCEJA-UHFFFAOYSA-N,[M+H]+,C24H26BrN3O3
BML9978488,BML00914;BML00925,4666,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,9.62,min,RCINICONZNJXQF-UHFFFAOYSA-N,[M+H]+,C47H51NO14
BML3874456,BML01113,4678,CC(C)(CO)C(C(=O)NCCCO)O,1.631,min,SNPLKNRPJHDVJA-UHFFFAOYSA-N,[M+H]+,C9H19NO4
BML8452141,BML00076;BML00069;BML00083,4680,COC1=C(C=C(C=C1)CC2=NC=CC3=CC(=C(C=C32)OC)OC)OC,5.538,min,XQYZDYMELSJDRZ-UHFFFAOYSA-N,[M+H]+,C20H21NO4
BML8579767,BML00579;BML00585;BML00573,4788,C1=CC(=CC=C1CCC(=O)C2=C(C=C(C=C2O)O)O)O,6.713,min,VGEREEWJJVICBM-UHFFFAOYSA-N,[M+H]+,C15H14O5
BML6129022,BML00347;BML00367;BML00357,4811,CC12CCN(C1N(C3=C2C=C(C=C3)OC(=O)NC)C)C,3.215,min,PIJVFDBKTWXHHD-UHFFFAOYSA-N,[M+H]+,C15H21N3O2
BML7284938,BML00640,4816,CC(=C)C1C2C3C4(C(C1C(=O)O2)(CC5C4(O5)C(=O)O3)O)C,4.221,min,PIMZUZSSNYHVCU-UHFFFAOYSA-N,[M+H]+,C15H16O6
BML0111989,BML01671;BML01649;BML01660,4840,C1CCN(CC1)C(=O)C=CC=CC2=CC3=C(C=C2)OCO3,9.165,min,MXXWOMGUGJBKIW-UHFFFAOYSA-N,[M+H]+,C17H19NO3
BML0019738,BML00868,4865,COC1=CC(=CC(=C1OC)OC)C2C3C(COC3=O)C(C4=CC5=C(C=C24)OCO5)O,7.276,min,YJGVMLPVUAXIQN-UHFFFAOYSA-N,[M+H]+,C22H22O8
BML0075200,BML00699;BML00717;BML00708,4893,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4=CC=CO4)N)OC,5.595,min,IENZQIKPVFGBNW-UHFFFAOYSA-N,[M+H]+,C19H21N5O4
BML8272943,BML00237;BML00244;BML00251,4970,CN1CCC2=CC3=C(C=C2C(=O)CC4=C(C1)C5=C(C=C4)OCO5)OCO3,4.379,min,GPTFURBXHJWNHR-UHFFFAOYSA-N,[M+H]+,C20H19NO5
