accession,original_accessions,pubchem_id,smiles_iso,rt,rt_unit,inchikey,precursor_type,molecular_formula
UF02122521,UF402503;UF402504,22563,CC(C)NC1=NC(=NC(=N1)N)Cl,19.159,min,DFWFIQKMSFGDCQ-UHFFFAOYSA-N,[M+H]+,C6H10ClN5
UF00879366,UF405004;UF405003,25429,COC(=O)NC1=NC2=CC=CC=C2N1,13.381,min,TWFZGCMQGLPBSX-UHFFFAOYSA-N,[M+H]+,C9H9N3O2
UF85907366,UF402003;UF402004,26033,CCOC(=O)C1=CN2C(=CC(=N2)OP(=S)(OCC)OCC)N=C1C,26.552,min,JOOMJVFZQRQWKR-UHFFFAOYSA-N,[M+H]+,C14H20N3O5PS
UF97604342,UF400704;UF400703,27375,CC1=C(C=C(C=C1)NC(=O)N(C)C)Cl,22.946,min,JXCGFZXSOMJFOA-UHFFFAOYSA-N,[M+H]+,C10H13ClN2O
UF26791504,UF413503;UF413504,31230,CC(=O)NC1=CC=C(C=C1)N,2.292,min,CHMBIJAOCISYEW-UHFFFAOYSA-N,[M+H]+,C8H10N2O
UF82660502,UF418803;UF418804,31355,CC(C)COP(=O)(OCC(C)C)OCC(C)C,26.725,min,HRKAMJBPFPHCSD-UHFFFAOYSA-N,[M+H]+,C12H27O4P
UF37469877,UF403903;UF403904,31645,CC1=C(N=C(N=C1OC(=O)N(C)C)N(C)C)C,17.533,min,YFGYUFNIOHWBOB-UHFFFAOYSA-N,[M+H]+,C11H18N4O2
UF81811169,UF420403;UF420404,31736,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2C(=O)O,23.531,min,XIKIUQUXDNHBFR-UHFFFAOYSA-N,[M+H]+,C15H12O4
UF16980842,UF401603;UF401604,33360,CCOC1C(C2=C(O1)C=CC(=C2)OS(=O)(=O)C)(C)C,24.205,min,IRCMYGHHKLLGHV-UHFFFAOYSA-N,[M+H]+,C13H18O5S
UF60866780,UF410303;UF410304,33741,CN(C)C[C@H]1CCCC[C@@]1(C2=CC(=CC=C2)OC)O,16.697,min,TVYLLZQTGLZFBW-ZBFHGGJFSA-N,[M+H]+,C16H25NO2
UF14902344,UF402804;UF402803,34526,CCN(CC)C1=NC(=CC(=N1)OP(=S)(OC)OC)C,26.211,min,QHOQHJPRIBSPCY-UHFFFAOYSA-N,[M+H]+,C11H20N3O3PS
UF97926691,UF402819,34526,CCN(CC)C1=NC(=CC(=N1)OP(=S)(OC)OC)C,26.263,min,QHOQHJPRIBSPCY-UHFFFAOYSA-N,[M]+,C11H20N3O3PS
UF13268893,UF400504;UF400503,36679,CC(C)C1=CC=C(C=C1)NC(=O)N(C)C,23.351,min,PUIYMUZLKQOUOZ-UHFFFAOYSA-N,[M+H]+,C12H18N2O
UF62927353,UF400904;UF400903,37175,C=CCOC(CN1C=CN=C1)C2=C(C=C(C=C2)Cl)Cl,21.338,min,PZBPKYOVPCNPJY-UHFFFAOYSA-N,[M+H]+,C14H14Cl2N2O
