accession,original_accessions,pubchem_id,smiles_iso,rt,rt_unit,inchikey,precursor_type,molecular_formula
CE74960325,CE000105;CE000104;CE000103;CE000106,18519,C1CNC(C2=CC(=C(C=C21)O)O)CC3=CC(=C(C=C3)O)O,68.1936,sec,ABXZOXDTHTTZJW-UHFFFAOYSA-N,[M+H]+,C16H17NO4
CE26061508,CE000286,18950,C([C@@H]1[C@H]([C@@H]([C@@H](C(O1)O)O)O)O)O,16.57,sec,WQZGKKKJIJFFOK-QTVWNMPRSA-N,[M+H]+,C6H12O6
CE34583969,CE000428,19233,C[C@@H]([C@@H]([C@H]([C@H](C=O)O)O)O)O,6.07,sec,PNNNRSAQSRJVSB-BXKVDMCESA-N,[M+Na]+,C6H12O5
CE32481644,CE000260;CE000608,24405,CC(=CCNC1=NC=NC2=C1N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)C,1.4368,sec,USVMJSALORZVDV-SDBHATRESA-N,[M+H]+,C15H21N5O4
CE98522932,CE000069;CE000067;CE000066;CE000068,54456,CC1C2=CC(=C(C=C2CCN1)O)O,64.8459,sec,IBRKLUSXDYATLG-UHFFFAOYSA-N,[M+H]+,C10H13NO2
CE67866500,CE000142;CE000141;CE000144;CE000143,60961,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,91.4615,sec,OIRDTQYFTABQOQ-KQYNXXCUSA-N,[M+H]+,C10H13N5O4
CE12194165,CE000131;CE000129;CE000130;CE000128,69867,C1=CC=C2C(=C1)C(=CN2)C(=O)O,629.108,sec,KMAKOBLIOCQGJP-UHFFFAOYSA-N,[M+H]+,C9H7NO2
CE24130850,CE000090;CE000088;CE000091;CE000089,72276,C1[C@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,469.404,sec,PFTAWBLQPZVEMU-UKRRQHHQSA-N,[M+H]+,C15H14O6
CE68765019,CE000022;CE000023;CE000021;CE000020,91553,CC1=CC(=O)OC2=C1C=CC(=C2)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)C(=O)O)O)O)O,0.0,sec,ARQXEQLMMNGFDU-JHZZJYKESA-N,[M+H]+,C16H16O9
CE76146683,CE000439;CE000288,92180,CC(=CCNC1=NC=NC2=C1NC=N2)C,0.3716,sec,HYVABZIGRDEKCD-UHFFFAOYSA-N,[M+H]+,C10H13N5
CE93237301,CE000694,129900,CCCCCCCCCCCCCCCCOCC(C)(COP(=O)([O-])OCC[N+](C)(C)C)O,9.52,sec,BZLKOORCGCYQJZ-UHFFFAOYSA-N,[M+H]+,C25H54NO6P
CE76588252,CE000133;CE000134,197810,CN1CC2=C(C=CC3=C2OCO3)[C@@H]4[C@H]1C5=CC6=C(C=C5C[C@@H]4O)OCO6,569.966,sec,GHKISGDRQRSCII-ZOCIIQOWSA-N,[M+H]+,C20H19NO5
CE39423541,CE000166;CE000165;CE000164;CE000163,275196,CN1CCC2=CC3=C(C(=C2[C@@H]1[C@@H]4C5=C(C(=C(C=C5)OC)OC)C(=O)O4)OC)OCO3,600.286,sec,AKNNEGZIBPJZJG-MSOLQXFVSA-N,[M+H]+,C22H23NO7
CE82572526,CE000594;CE000239,330023,CC(=CCNC1=NC=NC2=C1N(C=N2)C3C(C(C(C(O3)CO)O)O)O)C,4.6144,sec,ORUWKZNXHJIZKV-UHFFFAOYSA-N,[M+H]+,C16H23N5O5
CE04527813,CE000543,441422,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)O)O)O)O)O)O)O)O,13.58,sec,DLRVVLDZNNYCBX-LIZSDCNHSA-N,[M+Na]+,C12H22O11
CE01872775,CE000189;CE000186;CE000187;CE000188,442428,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=CC(=C4C(=O)C[C@H](OC4=C3)C5=CC=C(C=C5)O)O)CO)O)O)O)O)O,630.532,sec,DFPMSGMNTNDNHN-ZPHOTFPESA-N,[M+H]+,C27H32O14
CE16886892,CE000096;CE000095;CE000094;CE000093,445154,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,687.092,sec,LUKBXSAWLPMMSZ-OWOJBTEDSA-N,[M+H]+,C14H12O3
CE34767801,CE000061;CE000064;CE000062;CE000063,446641,CC(C)[C@@H](C(=O)O)NC(=O)CC1=CNC2=CC=CC=C21,728.594,sec,AZEGJHGXTSUPPG-AWEZNQCLSA-N,[M+H]+,C15H18N2O3
CE63127710,CE000307;CE000580,449093,C/C(=C\CNC1=NC=NC2=C1NC=N2)/CO,0.3763,sec,UZKQTCBAMSWPJD-FARCUNLSSA-N,[M+H]+,C10H13N5O
CE44705150,CE000111;CE000110;CE000109;CE000108,639665,CC(=CCC1=C(C=C(C(=C1O)C(=O)/C=C/C2=CC=C(C=C2)O)OC)O)C,1108.02,sec,ORXQGKIUCDPEAJ-YRNVUSSQSA-N,[M+H]+,C21H22O5
CE71604190,CE000235,688597,C/C(=C/CNC1=NC=NC2=C1NC=N2)/CO,3.7765,sec,UZKQTCBAMSWPJD-UQCOIBPSSA-N,[M+H]+,C10H13N5O
CE69243505,CE000101;CE000099;CE000100;CE000098,735755,COC1=CC(=CC(=C1OC)OC)/C=C/C(=O)O,736.035,sec,YTFVRYKNXDADBI-SNAWJCMRSA-N,[M+H]+,C12H14O5
CE34197567,CE000192;CE000191,2723801,CC1=CC2=C(C=C1N)[N+](=C3C=C(C(=CC3=N2)C)N)C4=CC=CC=C4,653.913,sec,WULISCVZERSMML-UHFFFAOYSA-O,[M]+,C20H19N4+
CE80912814,CE000306,5280335,CCCCCCCCCCCCC/C=C/[C@H]([C@H](CO)N)O,10.96,sec,WWUZIQQURGPMPG-KRWOKUGFSA-N,[M+H]+,C18H37NO2
CE32562056,CE000170;CE000169;CE000168,5280343,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,733.323,sec,REFJWTPEDVJJIY-UHFFFAOYSA-N,[M+H]+,C15H10O7
CE64340336,CE000046;CE000048;CE000047;CE000049,5280373,COC1=CC=C(C=C1)C2=COC3=CC(=CC(=C3C2=O)O)O,963.521,sec,WUADCCWRTIWANL-UHFFFAOYSA-N,[M+H]+,C16H12O5
CE19816980,CE000053;CE000051;CE000054;CE000052,5280385,C[N+](C)(C)CCOC(=O)/C=C/C1=CC(=C(C(=C1)OC)O)OC,387.644,sec,HUJXHFRXWWGYQH-UHFFFAOYSA-O,[M]+,C16H24NO5+
CE81113279,CE000693,5280589,C/C(=C/CNC1=NC=NC2=C1NC=N2)/CO[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O,0.3728,sec,UUPDCCPAOMDMPT-MTQUCLQASA-N,[M+H]+,C16H23N5O6
CE39250091,CE000136;CE000139;CE000137;CE000138,5280805,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,583.464,sec,IKGXIBQEEMLURG-NVPNHPEKSA-N,[M+H]+,C27H30O16
CE83918037,CE000174;CE000173;CE000172,5280863,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,800.153,sec,IYRMWMYZSQPJKC-UHFFFAOYSA-N,[M+H]+,C15H10O6
CE71528436,CE000013;CE000012;CE000011,5280961,C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)O)O,784.952,sec,TZBJGXHYKVUXJN-UHFFFAOYSA-N,[M+H]+,C15H10O5
CE20631839,CE000085;CE000086;CE000084,5281404,CC1=NC=CC2=C1NC3=CC=CC=C23,0.0,sec,PSFDQSOCUJVVGF-UHFFFAOYSA-N,[M+H]+,C12H10N2
CE78270979,CE000042;CE000044;CE000043;CE000041,5281600,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)C4=C(C=CC(=C4)C5=CC(=O)C6=C(C=C(C=C6O5)O)O)O)O,850.456,sec,YUSWMAULDXZHPY-UHFFFAOYSA-N,[M+H]+,C30H18O10
CE41818960,CE000155;CE000153;CE000156;CE000154,5282151,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2C3=C(C=C(C4=C3OC(=CC4=O)C5=CC=C(C=C5)O)O)O)CO)O)O)O)O)O,574.712,sec,LYGPBZVKGHHTIE-HUBYJIGHSA-N,[M+H]+,C27H30O14
CE54482953,CE000395;CE000391;CE000394;CE000389;CE000392;CE000390;CE000393;CE000386;CE000387;CE000388,5492231,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=C([O+]=C4C=C(C=C(C4=C3)O)O)C5=CC(=C(C(=C5)O)O)O)O)O)O)O)O)O,648.035,sec,PLKUTZNSKRWCCA-LTSKFBHWSA-O,[M]+,C27H31O16+
CE22074048,CE000621;CE000542,6440982,C/C(=C\CNC1=NC=NC2=C1N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)/CO,2.4961,sec,GOSWTRUMMSCNCW-HNNGNKQASA-N,[M+H]+,C15H21N5O5
