accession,original_accessions,pubchem_id,smiles_iso,rt,rt_unit,inchikey,precursor_type,molecular_formula
AC01809502,AC000239;AC000240;AC000238;AC000242;AC000241,5284461,CC1=C[C@@H]2[C@](C[C@@H]1OC(=O)CC(C)C)([C@]3([C@@H]([C@H]([C@H]([C@@]34CO4)O2)O)OC(=O)C)C)COC(=O)C,3.56,min,BXFOFFBJRFZBQZ-QYWOHJEZSA-N,[M+Na]+,C24H34O9
AC07777138,AC000060;AC000061;AC000062,5359485,CC1=CC(=CC2=C1C3=CC(=CC(=C3C(=O)O2)O)O)O,3.17,min,CEBXXEKPIIDJHL-UHFFFAOYSA-N,[M+H]+,C14H10O5
AC07370999,AC000063;AC000065;AC000064,5360741,CC1=CC(=CC2=C1C3=CC(=CC(=C3C(=O)O2)O)OC)O,3.64,min,LCSDQFNUYFTXMT-UHFFFAOYSA-N,[M+H]+,C15H12O5
AC45868315,AC000522;AC000523;AC000520;AC000524;AC000521,5458516,CC1=C[C@@H]2[C@@]3(CC1)COC(=O)/C=C(/CCO[C@@H](/C=C/C=C\C(=O)O[C@H]4[C@]3([C@]5(CO5)[C@@H](C4)O2)C)[C@H](C)O)\C,3.78,min,KEEQQEKLEZRLDS-JULYGXFESA-N,[M+H]+,C29H38O8
AC51582452,AC000526;AC000529;AC000525;AC000527;AC000528,5458516,CC1=C[C@@H]2[C@@]3(CC1)COC(=O)/C=C(/CCO[C@@H](/C=C/C=C\C(=O)O[C@H]4[C@]3([C@]5(CO5)[C@@H](C4)O2)C)[C@H](C)O)\C,3.78,min,KEEQQEKLEZRLDS-JULYGXFESA-N,[M+Na]+,C29H38O8
AC07304823,AC000573;AC000570;AC000569;AC000572;AC000571,5459101,CC1=C[C@]23[C@](CC1)([C@]4(C[C@@H]([C@H]([C@]4(O2)CO)O3)O)C)C,2.91,min,GFLMBFRNOPTZDK-CMBQYIQPSA-N,[M+H]+,C15H22O4
AC81235175,AC000322;AC000318;AC000319;AC000320;AC000321,5486180,C[C@@H](CO)NC(=O)[C@@H]1CN([C@@H]2CC3=CNC4=CC=CC(=C34)C2=C1)C,2.36,min,WVVSZNPYNCNODU-PLQHRBFRSA-N,[M+H]+,C19H23N3O2
AC31684478,AC000595;AC000594;AC000593;AC000596;AC000592,6437354,CC1=CC2C3(CC1)COC(=O)C4C5(O4)CCOC(C5O)(/C=C/C=C\C(=O)OC6C3(C7(CO7)C(C6)O2)C)C(C)O,3.18,min,GTONGKBINDTWOM-QXMOYCCXSA-N,[M+H]+,C29H36O10
AC63266734,AC000599;AC000597;AC000600;AC000598,6437354,CC1=CC2C3(CC1)COC(=O)C4C5(O4)CCOC(C5O)(/C=C/C=C\C(=O)OC6C3(C7(CO7)C(C6)O2)C)C(C)O,3.18,min,GTONGKBINDTWOM-QXMOYCCXSA-N,[M+Na]+,C29H36O10
AC80185511,AC000259;AC000262;AC000261;AC000260;AC000258,6437363,CC1=C[C@@H]2[C@@]3(CC1)COC(=O)/C=C(/CCOC(=O)/C=C/C=C/C(=O)O[C@H]4[C@]3([C@]5(CO5)[C@@H](C4)O2)C)\C,3.97,min,GXCGYHWSYNQVHU-UGAPSZEOSA-N,[M+H]+,C27H32O8
AC75889141,AC000264;AC000263;AC000266;AC000267;AC000265,6437363,CC1=C[C@@H]2[C@@]3(CC1)COC(=O)/C=C(/CCOC(=O)/C=C/C=C/C(=O)O[C@H]4[C@]3([C@]5(CO5)[C@@H](C4)O2)C)\C,3.97,min,GXCGYHWSYNQVHU-UGAPSZEOSA-N,[M+Na]+,C27H32O8
AC11200639,AC000085;AC000084;AC000081;AC000082;AC000083,6438437,C[C@H]\1C/C=C/[C@H]2[C@H]3[C@](O3)([C@H]([C@@H]4[C@@]2(C(=O)/C=C/C(=O)[C@@H](/C(=C1)/C)O)C(=O)N[C@H]4CC5=CNC6=CC=CC=C65)C)C,3.68,min,OUMWCYMRLMEZJH-VOXRAUTJSA-N,[M+H]+,C32H36N2O5
AC16223134,AC000089;AC000088;AC000086;AC000087,6438437,C[C@H]\1C/C=C/[C@H]2[C@H]3[C@](O3)([C@H]([C@@H]4[C@@]2(C(=O)/C=C/C(=O)[C@@H](/C(=C1)/C)O)C(=O)N[C@H]4CC5=CNC6=CC=CC=C65)C)C,3.68,min,OUMWCYMRLMEZJH-VOXRAUTJSA-N,[M+Na]+,C32H36N2O5
AC40169481,AC000786;AC000790;AC000788;AC000787;AC000789,6440491,CC(C)(C=C)C12CC(C(=O)N\3C1(NC(=O)/C3=C\C4=CN=CN4)N(C5=CC=CC=C25)OC)O,2.68,min,HHLNXXASUKFCCX-LICLKQGHSA-N,[M+H]+,C23H25N5O4
