accession,original_accessions,pubchem_id,smiles_iso,rt,rt_unit,inchikey,precursor_type,molecular_formula
UF86373363,UF412101;UF412102,3001055,CN/C(=C\[N+](=O)[O-])/NCCSCC1=CC=C(O1)CN(C)C,6.861,min,VMXUWOKSQNHOCA-UKTHLTGXSA-N,[M+H]+,C13H22N4O3S
UF30384090,UF402201;UF402202,3034285,CO/C=C(\C1=CC=CC=C1OC2=NC=NC(=C2)OC3=CC=CC=C3C#N)/C(=O)OC,24.061,min,WFDXOXNFNRHQEC-GHRIWEEISA-N,[M+H]+,C22H17N3O5
UF44937109,UF406501;UF406502,3294375,C1=CC(=CC(=C1)OC2=CC=CC(=N2)C(=O)NC3=CC=C(C=C3)F)C(F)(F)F,27.356,min,CWKFPEBMTGKLKX-UHFFFAOYSA-N,[M+H]+,C19H12F4N2O2
UF08552470,UF405502;UF405501,3391107,C1=CC(=CC=C1OC2=C3C(=CC(=CC3=NC=C2)Cl)Cl)F,27.738,min,WRPIRSINYZBGPK-UHFFFAOYSA-N,[M+H]+,C15H8Cl2FNO
UF50828153,UF419301;UF419302,5280567,CC1=CC(=O)OC2=C1C=CC(=C2)O,20.082,min,HSHNITRMYYLLCV-UHFFFAOYSA-N,[M+H]+,C10H8O3
UF24367290,UF423801;UF423802;UF416201;UF416202,5280961,C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)O)O,22.703,min,TZBJGXHYKVUXJN-UHFFFAOYSA-N,[M+H]+,C15H10O5
UF08927157,UF416302;UF423902;UF416301;UF423901,5281708,C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3)O)O,21.699,min,ZQSIJRDFPHDXIC-UHFFFAOYSA-N,[M+H]+,C15H10O4
UF58475524,UF406202;UF406201,6450826,CCOCCN(C(=O)CCl)C(=C(C)C)C1=CC=CC=C1,25.309,min,CSWIKHNSBZVWNQ-UHFFFAOYSA-N,[M+H]+,C16H22ClNO2
UF38693330,UF418102;UF418101,9795026,CC(C)C1=C2C(=CC=C1)SC3=CC=CC=C3C2=O,28.18,min,YIKSHDNOAYSSPX-UHFFFAOYSA-N,[M+H]+,C16H14OS
UF99032047,UF401202;UF401201,11664966,C/C(=N\OCC1=CC=CC=C1/C(=N\OC)/C(=O)OC)/C2=CC(=CC=C2)C(F)(F)F,26.689,min,ONCZDRURRATYFI-TVJDWZFNSA-N,[M+H]+,C20H19F3N2O4
UF84873676,UF420602;UF420601,22394963,CC(C)CC1=CC=CC(=C1C(=O)O)C(=O)O,23.296,min,WXVFMRKUWGIPRB-UHFFFAOYSA-N,[M+H]+,C12H14O4
UF14675427,UF418601;UF418602,23461823,CCCCOC(C)OP(=O)(OC(C)OCCCC)OC(C)OCCCC,27.217,min,BGNTUSKZDOUZCZ-UHFFFAOYSA-N,[M+H]+,C18H39O7P
UF15439754,UF409002;UF409001,53423421,C1=CC=C(C(=C1)C=O)NC2=CC=CC=C2Cl,26.608,min,DAAHPDZFLSFYPJ-UHFFFAOYSA-N,[M+H]+,C13H10ClNO
UF27103893,UF404201;UF404202,54678486,CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O,24.707,min,PJVWKTKQMONHTI-UHFFFAOYSA-N,[M+H]+,C19H16O4
UF39183086,UF420101;UF420102,135399369,C1=CC2=NNN=C2C(=C1)O,13.333,min,JMTMSDXUXJISAY-UHFFFAOYSA-N,[M+H]+,C6H5N3O
UF33859749,UF419501;UF419502,135444498,CC1=CC(=O)NC(=N1)C(C)C,12.433,min,AJPIUNPJBFBUKK-UHFFFAOYSA-N,[M+H]+,C8H12N2O
